"date","load","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45","peak_dis.46","peak_dis.47","peak_dis.48","peak_dis.49","peak_dis.50","peak_dis.51","peak_dis.52","peak_dis.53","peak_dis.54","peak_dis.55","peak_dis.56","peak_dis.57","peak_dis.58","peak_dis.59","peak_dis.60","peak_dis.61","peak_dis.62","peak_dis.63","peak_dis.64","peak_dis.65","peak_dis.66","peak_dis.67","peak_dis.68","peak_dis.69","peak_dis.70","peak_dis.71","peak_dis.72","peak_dis.73","peak_dis.74","peak_dis.75","peak_dis.76","peak_dis.77","peak_dis.78","peak_dis.79","peak_dis.80","peak_dis.81","peak_dis.82","peak_dis.83","peak_dis.84","peak_dis.85","peak_dis.86","peak_dis.87","peak_dis.88","peak_dis.89","peak_dis.90"
2016-05-30 11:00:00,71035.5,69213.2677438648,69316.1845109199,70810.0725605257,66039.6452845685,67864.9433329664,66435.8752416929,67282.2093257524,64003.2782317775,61278.0591112266,65260.6772847108,67513.6903776363,68087.167552128,64711.5138243021,63226.0118154429,64834.2155702273,65512.6016471045,68114.8089478699,66686.0672430804,63993.3520711332,63115.5900233444,69951.4472761767,70474.176700589,65642.1734532097,66225.6544269102,70338.0102398052,69587.8624175975,71035.9335099468,61953.2932085993,67281.1764303162,71058.1404955818,69713.4325600903,67966.4562327145,68003.0734244896,62644.2034894913,67401.3667493276,65360.4668997029,74500.0541130239,67190.7324994364,68699.4949247107,71274.9109539844,66803.5712742733,70291.085151888,60098.7032164339,63779.4724810769,70745.8463823451,67276.7945862416,68414.4015460943,65397.4799303902,66164.4445595348,66562.9328288081,70561.7202746056,70488.9678531806,70823.324612207,65838.2912672664,74588.9150637475,66785.8200904066,71880.7296598213,65811.4920965847,69797.9159795117,70518.3765272356,68609.5200293622,66277.4394025488,73084.4010699999,66601.5650690082,67363.154634085,65204.8672276739,74378.8352783878,65303.993525019,65238.3640680346,68170.6101530393,72599.8928510093,67585.5055130277,67034.6328908033,65803.8010165576,64155.8641602484,62711.5671164967,65445.2000950834,68728.8531087168,72615.8813756847,67690.1177804288,67675.4633156773,61974.9922323472,61793.3252199958,65675.5369826345,69272.5733422862,66807.3096349499,63365.3898058839,63676.9714662727,68538.3731984441,69054.0366596117
2016-05-31 11:00:00,70587.25,64396.3536075919,73813.6803803047,67341.8210254488,65635.2828254094,70905.0772696658,70133.6464572295,64601.7678743855,66805.2286272303,70493.8250682256,68417.2615722015,67659.3950431844,69203.899554973,66580.8872933891,69709.0695548971,66861.1742092299,68896.3453673358,70853.80945097,66820.3373021837,65379.2494183998,68394.2409000401,65645.7262620601,66426.6683864878,64848.785397234,66303.7866293275,72995.7182698359,73490.3243494931,75211.2593138177,68845.9492241861,72329.2073825266,68962.8006317425,66252.2405728056,67871.4544134417,68330.4608088809,71069.2850120452,71040.9452068666,65147.2273166036,70547.3763970079,69975.363817033,67806.0049297355,66839.2982975655,66336.0989242515,71681.1900347668,69729.8129591199,68381.6918374295,70896.2504145479,67558.962063868,67360.4718510738,71642.1892554336,66413.3773673205,67278.8759878601,72459.9694623239,71867.7190216301,71098.7172196855,73245.49029406,69585.8022789805,70775.2374044773,67275.2971307369,65969.0519711808,73903.153543236,72064.7850854714,70962.1471324105,67903.4027109205,70342.760791944,71160.2778968071,74608.0867536125,73255.1637199533,67622.2389070205,71409.6151797511,68443.8395367136,65347.8952284977,71308.1494332183,77134.5825853372,66565.8657377911,65157.3855562008,67340.269448302,63137.6356939933,68178.6838740903,70082.405795672,66558.3498616295,64718.7834143111,69987.3006618645,66409.3446406934,69893.668533483,68486.5257122186,67951.9725265013,64874.6481796746,67111.908981003,69263.6663670945,69359.8429234104,69928.6185250178
2016-06-01 11:00:00,69983.75,66018.9932800169,69811.930179065,66783.6594636471,67962.5240554708,64555.8804064786,69304.3611737309,68804.5067445398,64574.8743183339,73546.9947905875,70024.6665162476,61217.434686742,65960.3165715825,73136.3618821674,68252.0152331003,75273.7057421721,68322.4832458025,71590.1990616896,69212.8920772413,66513.4781468997,72661.4353959618,71543.515984555,66719.3711610013,71538.3480161475,71169.0642615645,74106.6405643526,62653.0975105701,60818.5239211201,68744.4407235338,67219.2067138116,68501.4375834979,64908.4330481459,67875.5064254535,69176.202902902,70111.3441974077,71173.2016915025,70849.6882583805,70118.9150719592,71717.5240391129,68545.0918900669,71974.7536714873,66977.5572923305,69300.8918715531,68466.3830944014,66301.9784270755,69641.2229267981,65484.0397737874,65324.3090334385,70592.9504851777,69203.8143578346,68293.0039087042,72986.5372043587,66615.7225812957,68154.8820605037,71964.2142391537,62859.6182890043,69076.2867674177,68147.8984976128,62064.0081686629,70004.5247646946,73917.6636512943,70190.30637137,71462.1448784205,74263.2595855324,64073.4942477268,69088.6969038008,64939.2988866273,70363.6500217843,64044.9088086111,66492.539488758,72257.1908828468,76166.5639815713,68553.9141757855,68729.1512230962,74585.0321218251,71204.0457370022,67423.8105923429,66485.6229995626,72717.0583715675,65601.8422862971,68902.4363161686,69064.995569037,68552.8427735645,69401.4979420145,69038.6116724778,68960.1571130663,75670.1435685264,70283.8407291017,70334.68499095,65057.1397270652,68120.0466304322
2016-06-02 11:00:00,69501.5,65338.6416641597,66628.8572191899,63679.7351982362,63658.5787110947,67925.8333256376,66815.971425461,64211.9168822063,62943.242952523,67899.8047683553,68210.0455567332,65374.5551919438,66402.9239836767,68748.5330469756,70783.6205332136,71720.8963666928,65539.5042755577,77469.3562244659,62546.1721846975,65361.9865570599,65711.3155385681,66741.7858147225,67270.5235869215,67866.4388310101,66275.1412346682,64193.07241897,66738.3985052449,67401.6994852779,65730.7248371554,67652.7854383858,66902.2580968016,67674.8882008953,62462.7621781422,67037.0723936745,61397.8000134821,65311.9867406262,65358.0559581868,63730.5456338851,65631.6162309481,64156.7717443797,65493.1080217564,68098.6294532774,71012.3776935945,66588.7205099516,66128.3173762556,69940.2082746081,72127.9402425333,70820.6677833156,69713.8236278502,66324.261974506,66356.7099636452,64662.7257729341,68758.157529462,72026.0761820115,68589.8049624746,63713.1477321461,69559.1346507666,62524.924632213,65694.1829786603,70961.558063179,68845.115391943,66686.3946141083,62810.955859969,64327.6456436412,68825.0817426016,64044.3744905647,66177.6798728215,70927.8095348764,67684.1328242232,70050.7948538198,73480.9702544574,69736.5694245305,64610.9065706416,71428.0766027489,70533.7165867173,69325.2066368237,68854.4302930333,68029.2585548915,68082.1107192249,67814.2367313303,68144.5547432094,65142.7506721148,73435.6509057846,63126.1225074087,69842.8155448938,69183.2906343915,67753.1334684257,66382.3604640886,62693.698074598,62174.3237391817,57948.9062933183
2016-06-03 11:00:00,68590.25,67469.6201581794,67301.0646969508,71571.2583379226,69641.1051409759,63117.2013770309,64475.9183193323,70881.6432186858,61661.690263185,65324.0701124924,65042.5192235725,67594.5253006611,69051.7514685963,68891.1894229044,66088.9947635243,65520.6223699441,66765.8419785829,64412.9316309568,62842.6539583697,67861.8398527446,71327.3462315897,68854.724200229,70076.4476344362,61483.8913482879,64284.5414474189,65304.1210457787,64645.9782423028,67474.2485025966,64618.6141388184,72781.4299710089,64572.0173664706,64936.6895129004,63863.0662070514,67294.8170975111,62357.7788001356,66184.7235487951,71228.8544660916,71837.163649136,65100.9225346298,67579.6734277221,64907.7992894078,65711.2531059004,66440.8505406723,66232.6100866623,68151.6477798331,63079.3734941824,63604.7584121979,63652.0637671581,65084.7144724987,67567.8698465503,72506.4403883905,68245.1847443746,64524.8112028775,65733.2219665627,67382.2050005166,65945.682949114,66696.3742856666,64965.5043671626,65868.1800573765,67013.0265302106,65471.1025461052,64288.9901223594,66087.534684626,69472.846789742,68159.6334518202,66145.4287715839,61767.3048743738,67587.9137784273,69339.982660581,68903.8758689586,70372.4545289674,66554.0093127032,61221.1604174694,61899.5697362385,65863.200974715,62686.4749710962,68333.8274712986,63163.3706910668,63992.3442388396,67146.7330050213,63547.8708525901,65426.473701116,67471.4364642896,63347.0936428586,64481.5783989534,68550.6828536829,68929.2582589596,66974.1717087341,64537.3605603302,66914.5550670205,68468.8781718505
2016-06-04 11:00:00,57332.5,55407.6701461375,55451.0131183448,57338.6374830697,58021.9510661583,54412.7612258034,54642.9011348534,58044.4821759897,56640.0377276326,56037.0640720747,54737.6944299769,56092.6033817629,55689.5693594908,57311.4083779244,59865.588125001,55519.1450235793,57355.0643861979,54259.5057536237,52291.0244239841,57336.7576992739,57071.2453700828,55474.5257085503,54160.8920248924,59450.0639118836,54404.7415236074,54401.5512855029,56345.9589423381,57266.824195406,59972.6008151432,57104.2752124843,53243.3746747916,57815.8380163674,55257.4867071302,56198.2447702182,53603.1535128969,54442.4916599473,56761.3370469128,56466.5649967334,55645.7368241588,62879.4181646069,54861.5134704374,55657.7020092962,58128.6703071627,55289.0706976192,52946.6629773421,56212.4082510168,55454.7320400161,57047.589402728,55422.4961508214,50320.0991545355,54622.1094852228,55948.3334844515,55090.1948374058,59357.1056143724,55789.3492833824,57897.3399959243,52783.4288139028,55674.4577344616,54456.0898069277,52744.2965511058,50574.3111996984,55082.3754274834,56643.1811145292,57123.2559715005,56542.0473050707,53446.9647176014,54249.0288125494,54637.0462656244,54610.5418500719,53904.0557385592,58108.0516613424,56837.5768889111,56222.394427603,56780.9195267259,53633.4971749252,52486.9324944376,55679.5732143872,57869.2557349555,55335.8984623626,56339.6791548071,56265.4474750632,53356.6880863914,59742.2874145393,62460.1888201079,58527.7120829677,59837.9698748027,56744.7907793131,56019.078260148,57651.1623516973,58195.8337059232,60294.4161441633
2016-06-05 11:00:00,51067.25,50686.0967863709,51657.1875168172,50553.3694068872,50359.6226941722,48963.0508333132,51695.3969094659,53331.2659881217,54891.6793184483,51260.3602388963,53707.4737484939,54621.149590531,51949.3171338259,51351.0975649457,50811.7016883919,51255.6933350788,51608.99117754,44736.9737012104,48063.7147807627,58572.132899121,51399.2650049564,55853.4994202675,53210.6161307617,52585.3797784009,58054.7983022256,52037.2403994306,46964.4060127475,50750.6872657422,52150.0104095543,50618.1056976413,50026.0298337274,51459.4346600457,52322.0419801116,52250.8163970941,51468.070515592,53822.5755213477,50703.9810722904,50231.468566579,48393.5709665282,47560.966988425,50492.9188468508,52638.5316822896,53968.4376781697,52491.8023453637,51299.8816481644,49982.8531704562,55956.7276380917,51516.5981365317,52332.5780429561,55009.9619806549,54912.9180252168,48152.3971537676,53582.3602846625,52593.5390291893,51337.4986893655,53087.3416907184,46658.8495625546,49871.2295373201,54640.2661875575,52001.5040888322,53387.2873912663,51152.7926550707,53552.7872233702,49324.0206156135,48841.7083949097,52868.9728803461,50712.0430797229,52554.729731965,50127.9478133218,53133.8655648572,54791.5732888875,50851.0499584821,49937.769391537,52496.8227546503,55783.8807668066,49906.661930736,53366.1177233201,56068.4608622349,52118.3238530013,47958.7352986455,51958.4278670608,49517.8257248003,54082.8222784125,45631.3754432077,51232.0956744536,50598.2270427168,49585.805626671,53961.7690661639,56320.0889431529,51561.3824275467,54606.2692681168
2016-06-06 11:00:00,68443.5,67117.0826303187,66972.9175984667,65937.107784496,63674.0683150814,68041.7186642572,65635.0208515986,68827.6955628308,76088.366932878,67371.6702810613,66722.7778179856,64288.5748533096,73423.8186886978,61976.5179838606,69766.5371044238,70705.3764969763,70385.3711628969,71970.6073903908,65675.2957404422,64071.3410788659,64667.7305626768,67270.4881069398,65177.1172096016,69168.2073375015,66418.301525624,61421.1374751689,68865.9428415034,65485.0564668532,67861.171262925,62442.1984152539,66174.88565352,63411.6969460154,67267.4148208619,63267.0728839873,69955.8578055515,67856.298329822,63418.1438460097,63907.3429058097,61656.3300407224,62474.7529205554,68664.7793029298,73268.0437542777,67012.6398872109,61371.4206750059,61661.261824792,64043.6980676993,63833.7686255184,68558.6063989363,64909.1769639928,64381.7189909388,65082.6237676801,65862.6435676916,65944.3861177237,66266.088666132,62787.2259980859,67021.6834274043,64309.8106059619,67944.7739739934,68673.2893738237,64479.1695525972,63268.8406998439,67809.0718273091,64824.9318296866,65896.4125755168,66199.7984451642,65723.0156879735,64221.1102553349,67335.5315874794,64304.460503723,68108.4341030523,64633.454023362,71974.6437614749,68615.5095779472,65455.9538598834,71740.6764984829,64105.8025580671,63364.5864451125,68038.8848249609,64519.5845491604,63552.1216876876,65439.1372737341,63891.8161072141,65528.7614933713,69837.9798146407,61023.9051543766,65955.9959776978,67612.9181190928,63880.9491450142,63884.8568693319,68270.2106840018,73322.6647312825
2016-06-07 11:00:00,68921.75,69878.1186011827,65434.7165603638,70403.4791645358,69883.6618202483,67001.4401087798,73034.9617167468,69163.0716055299,69565.0026051722,70028.5856488845,68763.2188792251,66132.6012165772,69889.1345857677,70114.002409143,70486.1512950954,66250.0499625908,70343.0194668865,70319.0444220584,68598.6041885165,72540.1924554094,67701.7180234755,67027.8137320928,71249.7576218355,71745.5487559268,69528.2977812704,63247.8985407559,67527.8168344748,71789.7008826184,73521.8998863042,64807.6670068387,70525.3051370665,65916.7630397865,64196.4723775979,71043.0691979314,65673.9185511284,69999.4491954132,65513.1755263173,70382.8835960846,68122.5732262699,63388.4045341292,67293.4127246398,67715.4818303411,71519.2503364828,67091.2751635516,65067.3829972201,68419.1825066566,67038.1218145981,72992.6552341071,69070.1988239038,65454.0617521587,64983.0001444131,64615.8830997509,71873.3888739797,65774.4198700148,72875.6540173661,68938.146184958,65080.4772161461,67661.692551814,69225.755131905,63873.0661078032,72121.9761299031,65780.5241041324,67670.2942193596,70971.8018217876,62597.8004879547,65306.0904204325,70011.7175197222,64478.2592519029,67437.5483217377,63290.1795274237,69005.2364043417,67308.3783563384,70177.4819356975,69136.9087091221,64420.9546100368,63140.7888650031,68172.5242096515,65746.6826463039,73221.5173700455,67460.8977358081,66820.2743559819,65611.2554201099,69042.0410612913,68098.450778794,65486.5071737457,65544.8128013355,65026.2451146408,71088.8631244246,71392.2683196531,63725.1534093012,66165.0929209936
2016-06-08 11:00:00,69139,71026.8730156842,68974.1967834916,69649.6604141685,65654.1478093092,68016.5952019588,64617.0377415195,67884.7831409959,65272.1376104503,59007.6976185431,64248.6714645143,64982.0872700853,61923.492613348,65420.4896881472,70575.529702086,70239.4972076848,61917.6818094353,64343.0599033303,64536.7930410745,62911.2498186887,66053.8288377567,63987.8230760101,72623.1711450947,74424.4966462363,68672.3883493268,65716.8368233944,73988.0381034735,63762.5573636651,65495.7862804982,66740.63983307,68018.4133583595,66180.390559623,72543.8125268896,68141.1728382062,62409.435784724,73710.1838495317,72731.2110095018,64590.8324104939,68184.7250182101,68329.462068304,71303.9268632088,68749.9895440306,65494.0703468836,67680.925015026,63029.2448550642,68325.9062605442,64532.6714941681,65326.4108585458,67524.4612736719,67015.356732249,65020.6435315876,67617.4457179259,69763.5340347086,72522.2165097616,66361.0533805686,62507.3117725323,68095.0597627655,68818.7997590441,67697.5580834098,67245.4239113791,64923.3994761229,65707.5369790893,63872.122702189,65400.8361182288,67991.0567344278,70411.083910439,65775.780481474,70776.4366842483,74455.4449351541,63536.835631,69011.0382716629,67372.9686086926,68635.1126381714,66969.2621572109,70902.0201658,63553.9398093181,62785.4976208157,63435.7288059732,68618.1497516079,64453.6740273167,71650.3219960521,67173.491422692,65970.895843715,66645.9179741391,71289.3596457084,63132.2102346595,63719.8117883975,65711.1871575987,68959.0341381399,68231.7514770076,71847.4849394975
2016-06-09 11:00:00,68389.75,67707.7007319859,66005.1168492837,70748.5895086975,68042.6419955971,65852.7434623992,66589.0748569292,69671.6023277902,70885.6488648846,66893.6292733031,69258.2418874762,69335.9043411037,65508.8094658796,66575.3931821458,65964.7278042291,62998.978532639,70118.562745355,66196.1601240025,64959.6881855351,67337.5856938476,71371.0413953044,69842.1265240799,64058.4904718841,64739.4142713333,65624.7800730613,63869.2184666327,68914.6112179775,62247.271683452,67305.8806839373,63833.3227007672,64541.9356096291,64114.795582688,67377.2082256429,68358.4780109249,67213.4126290098,65566.4856368549,61320.3164169832,66052.368350097,66714.1877709347,67345.656729774,68308.9182962885,69229.7284682057,69212.6925410358,65116.7502628835,67276.2564626791,67291.0163040634,71973.2260687434,67499.6997502912,63658.5973434273,65809.0555559537,61901.0300943447,68794.0476731855,64323.9007705404,62567.7210259786,64741.9930260898,71041.6786708219,65231.3630295851,66133.9137770065,64381.1596405869,68092.6634875591,68266.2714870178,70259.4859755903,65651.8743023922,67915.817014285,64801.035136268,65026.7080446498,66672.9941688485,68143.6573912553,66989.2253184493,68521.9875623655,62155.6604646216,67764.3728470558,74210.1655628315,68878.123309422,63104.8149270621,69330.0677559497,67428.8830283007,65126.4401788457,66156.4667967945,65119.6027104774,67078.8718948519,69076.5341778364,64404.6280868231,64763.4812530153,64920.461418037,65469.723034972,70465.0947814792,61712.9641062167,70366.7117183926,63500.1134140789,67052.7106490954
2016-06-10 11:00:00,67766.5,66227.4224146989,62490.1839680755,67174.5635086396,68245.3100818033,65835.1198963106,64296.0677669335,62666.6265441676,61596.2840029919,67756.4758889929,66721.4149249589,66884.0646871832,60522.314221676,66798.5410738054,62634.4247322282,66296.0720929161,65548.9130062193,68820.9081884022,72130.296639708,64943.7566840867,61448.1585529057,67931.7098851798,61307.0134160805,66538.6896721583,68691.6087037952,69323.1390733961,64413.2938923488,66333.1162169583,67350.3074306057,68763.9276977687,68265.4745318212,65939.950059555,65879.7178914693,70410.3125806811,64391.4733811345,66523.8541169938,64664.1502536385,70254.0813270733,66896.3883944864,61605.9939971107,61771.2200331905,65204.2905934323,68718.5789722507,60459.7232475484,67096.5620512366,61843.3868885807,66233.8025432833,65342.8133137693,62469.0924910046,66866.2980074048,64360.1982796187,65059.6762736508,65101.0201943301,68785.3312889188,63776.1027229004,66307.7849499172,63865.2028031355,68787.0157159347,72903.556131324,69735.2359279535,68048.9014622618,65186.6879734899,65231.6249727602,68418.9104366417,62511.5766841943,68967.0000573066,65105.0654636681,64738.7035051927,75074.323190498,66966.2786719155,72131.9561075268,67907.1489389529,61458.5899580026,70256.3199086383,68195.7663538419,65436.2454137969,59325.9937771163,67843.0732480376,66790.1689695883,65946.463726758,59520.1430527965,68202.7404048744,69825.0816875275,71272.3010193373,62412.4630974479,62481.337983926,66888.8536048863,62085.7607146982,65797.3826254293,66522.7123845549,66939.8037133264
2016-06-11 11:00:00,55950.5,58869.0272278536,62187.8336932431,53247.9771835291,58986.9683633535,50648.8976020096,54129.1796118749,56755.8560157739,50869.0686955814,55998.0240846319,55510.4241602168,53775.2959570389,55838.8309287358,53982.1522431852,59873.2268343912,55965.7706796217,54040.9652307972,53134.8152922422,53795.2161989246,56873.8970276302,60246.0855227246,56068.8398092222,61027.1577024281,53688.9164711397,51733.6272094801,57284.4508823331,54044.1801393657,54235.8790736649,53826.7024278682,55563.4283988603,55449.1878690142,55114.1673628204,57980.8074097133,59522.6284701051,54911.9051233124,57099.8755502962,53082.4033851477,56403.8559060531,56660.1792299623,52595.9397917202,58890.7273901945,57685.9228638657,58202.0343643683,49885.8982314085,53290.3249757746,55268.0848409839,55197.2856186251,57839.8028920252,57853.5798199066,58476.3288102835,56863.5410932684,55244.2663656543,59631.4909091524,57879.9262690493,54637.3134005757,59818.1548519326,56819.3648662576,55521.4204587667,56930.4346652601,62194.2722066259,58987.5169909099,57492.3550561698,62982.9129475585,55167.3071207564,58774.5088517842,58386.918426573,53350.6132212278,56837.7236917727,52396.0036898753,58727.9041167361,53657.5558117536,60168.3414867584,58445.1413611045,55352.4617308556,60773.6793608438,57115.5713874809,58347.2057076247,57369.4924685023,53761.3924309197,53538.3257440432,53645.9371340961,52674.4174540126,60475.773445518,56114.4803819967,52658.1301145295,55341.0509026154,57645.9400778111,51580.5992707736,53889.0385714076,59012.8864009263,52204.7696767961
2016-06-12 11:00:00,51462.25,48079.4516457717,50681.3666528235,54052.7851189534,50744.2733312178,54115.3554731925,49816.6466145866,48747.5389696598,50607.7890067485,47676.3164061314,53220.4590991586,50231.0016901767,49606.4596263559,50247.0295552133,52895.9298417904,51872.804852279,56770.9423364003,51457.8189663008,50297.1645650158,47961.7605121132,51039.2387192236,50077.7814189805,50934.2276498291,47839.8572683156,50495.3662508999,51155.395430467,50098.0280921707,51036.7987847222,52135.9403163121,49032.7012530266,54024.5913586612,47384.6561325722,47721.5657235696,50050.1645948908,55270.2180755334,51770.5607411215,56230.4050075595,52962.886881643,50073.1104294892,48077.3097582772,56219.3674863102,52997.4896752764,49968.4510857678,55396.1618431037,52496.3804844461,47722.2118962498,50301.2190027568,53266.0220968679,54309.781947834,55344.1301105924,52392.2349208216,48219.2310747239,48556.863573882,50681.8669648829,53514.0760970734,50961.1562684127,50927.228735212,50301.9163936263,54357.249112723,53044.276171699,51806.0303917587,49653.3970726368,51989.4276264574,50414.4010772969,48362.6240966506,52023.6285610806,50870.8280811822,52052.0231302798,50153.5316703513,47999.0409690632,52678.7092306405,51931.5850394929,52708.8322542347,52573.1321726513,52041.638410334,50546.2562115848,47648.4201799807,51606.1147941869,50346.3180761367,52295.7817929738,52564.7618307568,50191.870780421,51998.8391706968,52947.0573031057,53232.6436792049,51397.674363642,49107.9975700015,56513.6548571747,47300.7933634528,50240.9655328531,52078.9917483237
2016-06-13 11:00:00,68579.25,67233.5823034289,66372.2537985161,63560.6955260354,67520.3753727453,65406.3438005839,70071.5998958542,68804.3491006022,66314.6624095065,64790.403011194,69221.3610248505,69435.2531114173,65926.4106898028,69364.022484202,69806.5260096695,66387.8757126281,61730.0225875992,68990.5072772433,66253.1063475514,67586.3196635973,68454.0787305843,63480.8099252454,69349.6960992238,69079.3746921963,64894.6430179296,66689.9375337403,66652.7993936597,69997.8901925123,66619.8859442259,64811.5184700628,65461.9533001769,63756.1384262707,64116.2389414043,66232.6005400044,64559.3827119164,66991.847466282,68823.6706264399,66402.4041175701,63172.0653691006,72734.1899089263,68706.2347975886,68332.4364785782,68630.7396949533,68913.0873579232,70872.1001383535,64519.0186262972,59856.7429232739,62160.2287709346,69535.8553768972,64790.2606480157,64986.8221685438,60188.2269275339,64445.7462813408,72572.2430629502,69918.5391126074,63982.7502838709,68230.6494404174,65346.0296626755,67330.0024165136,64201.5987913796,64184.0570783884,63887.5649091548,70788.1465350811,62349.3855271867,63024.3612576836,68194.4280556812,64572.0317973123,67673.4709698291,65765.0122641032,67959.757050539,64708.1600979886,75674.3488854082,74655.4416286734,71930.6487738248,70344.6732425643,67534.928128005,62585.4349300071,68544.9854608146,68688.6275839239,67208.9452808613,70850.6780270599,65555.4192366344,65220.3944881874,68037.2430478524,69009.0443706602,61807.3036435266,67795.5631557724,65684.9200728019,65446.068232763,67907.2421418761,69071.1114595768
2016-06-14 11:00:00,69293.5,63610.8212188703,67297.9434830996,72078.7769688565,72289.6924144224,65570.1694673765,68996.6961611679,69289.0793194578,69671.4482799283,69068.7327170031,65497.6573741361,67273.543991296,69119.5639339098,67143.4738332729,67698.6697296855,69775.6970910393,71702.9534818435,70524.9241767731,69223.910091793,69152.2210573881,66367.3704395027,65153.1394759688,69442.6990739251,67899.8220250654,69052.899022146,64962.4263790494,68420.3776519987,69512.6752073993,68767.1221171129,66448.835401427,66825.6029279472,69110.8455154926,65021.1218319726,67467.2889217019,67784.2367909034,73414.3868956545,68352.8962508799,70238.2109593164,69176.2835196687,63981.7665765663,66243.572725455,68147.0023539355,69570.3574007915,67254.790383291,69842.613507518,68570.1455211042,66252.8481136844,65569.9896569121,61132.5255829991,66785.4330280717,70137.65297228,71066.2356860149,68255.2520138896,68693.3734668354,67236.1044341162,64027.2307161715,66482.3899187223,71238.2637302951,61679.9729637439,71205.4531703837,69292.0535924884,69513.9566233676,68619.5924310121,72701.3926240141,61317.9893191617,64692.7543494964,64793.2231298695,67151.9537331055,70033.0716090457,70252.5091133073,69682.0281532703,70186.4191615741,66948.7148161059,72573.425385404,68228.5515450097,73699.9719177363,72078.9679753252,69215.9589578832,67281.7866983377,70821.8190299386,62534.7844538414,65212.512047568,70697.3978193626,65129.4542980294,67763.5012429651,69785.440209306,60343.68884353,71838.1037631415,68915.3809951766,67092.427222033,65848.2992032294
2016-06-15 11:00:00,68880.5,69054.5514902932,63639.4138076613,74602.0302771078,68937.2795213628,66290.0371505655,68292.9935850605,65812.6782567944,66556.1611316688,62276.8753693601,70560.8561353403,68413.3297335758,65725.6971653874,66528.8378553671,64222.0626143935,69467.6227915032,68160.0601444248,74406.3700931107,67680.6414402828,70204.635803605,63737.4345078158,69358.4754546095,65841.3131286379,69679.8967170022,64755.049004553,62951.7022211043,68890.6485521212,65105.2976000977,67205.9216074274,66019.7936759935,67224.6584259941,67576.8955103782,63991.0608435998,73014.7312282731,73701.6549263393,66354.5729394041,65881.0375218501,66475.4423437398,67659.3217879142,70056.0532192625,66994.3165424115,65118.1533608758,66628.2045518563,63380.0410812703,71321.0072530333,68489.1866585592,67348.5754571549,60785.2660667987,63648.6201968213,71203.8448049302,68720.9792737528,65860.127234412,66244.707706173,71580.2164437197,65296.3073430247,67856.213151192,62915.4511952653,67618.3937908529,69291.925679067,65039.1993604598,65786.8708448128,67158.8793218489,70886.2588029252,67769.3689711785,63141.114673393,67553.3850065127,70178.6717909304,68849.4024578706,64411.7227301084,68131.6205958841,74127.9772838645,65155.7018513234,68121.8457189489,65219.5606070588,72133.5880410436,65517.8142371628,68947.641097216,69305.9222180123,69791.0671127913,65082.8842152865,64028.906761621,71308.3900653276,70110.7854480496,66980.5803255272,68755.1280603884,65902.6822209081,66524.1669480193,68720.5473451865,66001.4721867766,65521.8871295039,66962.9369111803
2016-06-16 11:00:00,68942,65237.6200010851,70160.8936649016,66649.4684619625,70141.2024249219,67102.8891613758,70180.517865595,64365.0788879046,69371.8272313504,64124.172255887,63015.3891880419,68140.9867819887,62198.5191608506,65216.4185768103,62688.4196531056,68559.0890044745,63145.0950627602,63399.8592691504,64620.5685284184,64979.8466556729,68214.9611386858,59622.4864855637,67922.8176529044,68820.9288501775,64746.8002653953,68091.0740038305,66179.0344421504,65956.2995834287,71212.7611000313,65246.3363228116,69600.3945168473,70048.6812794868,64437.1349057332,65357.0684385234,63371.1962219873,73181.9344278874,67124.454525315,62870.2603023697,64260.5103562754,69968.3493179777,63948.735364313,68439.6612579317,66847.3066020238,69805.7113790664,63729.1143451302,68597.5128427815,63469.1830348271,68836.6573411303,62226.4242991199,67559.4677831485,65736.4542801012,64758.6245089772,62829.4920072729,65123.5442539523,62314.4506139215,66482.7143080763,66617.3365397945,65755.9189144956,61386.3766016566,66565.9730387404,64490.1192034667,66739.135954235,72576.309855799,63657.6274474942,72313.8914361509,66849.5533717692,61395.1797680508,70530.804060004,64009.3273071144,64187.3908887231,65951.8872197645,65930.7890310646,65811.4597040812,66872.7810001373,64107.8929245368,63488.0749836407,67464.8902429066,67698.8023291168,61573.2530215376,65087.1843251139,64398.859796633,61891.9206305459,63201.2022465891,64058.1929267076,68369.1080765616,64955.26189189,62097.4446208685,69237.3384661448,66055.2589740423,65121.3792964764,66586.8560386101
