"ds","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-06-24 11:00:00,58642.25,57805.1596006769,58051.8989149663,58275.5497059169,59975.1294401824,58842.0844386873,58147.4593281558,60827.0015213308,60128.3421107683,59333.165708502,61991.763346642,58376.8843584308,58954.5868245925,58480.6507440186,58200.634220481,59196.1170002571,59130.6862924286,55531.9076181718,56761.0754317264,59662.9287073235,59285.3172906098,61271.9847957678,61105.9071068009,60722.7932182185,58704.260504304,59622.9300776965,57964.0509713037,57883.6473070026,52169.2405675706,61543.5955090124,60499.5165340576,59106.9097954807,60211.7555929493,59464.720460752,57300.4026221053,61361.0406522632,59011.8097810445,57602.5349827578,57128.8155646818,59797.1311216741,59550.3024216527,58566.5540216186,62238.5894676546,59749.4804004686,59919.5635868335,63510.9077038756
2017-06-25 12:00:00,52087.75,51678.4901097298,51915.0733589071,53827.041877097,52409.173785824,51766.3380533924,54541.4406597569,53675.9800285982,52980.074502807,55706.2024850681,52478.7141385543,52543.2358494717,52091.3234968569,51861.8984665819,52839.4985273201,52815.2195096657,49246.3467565979,50475.5145701525,53316.8947562513,52892.4901597841,55410.1395732497,54820.346245227,54437.2323566446,52280.9931600447,53262.4211711805,51598.0864454287,51519.598739103,47461.9559360452,55258.0346474385,54213.9556724837,52736.052958461,54204.0624367137,53035.7120253073,51014.8417605314,55416.3013452352,52664.4261294283,51316.9741211839,50843.2547031079,53456.1814572576,53168.2736023472,52195.0898824447,55953.0286060807,53364.1646463669,53498.8847569122,57225.3468423017,53801.1108433021
2017-06-26 11:00:00,69901.25,68219.6984002063,71121.6112136806,68621.2449643419,67911.3942227166,70774.3447727437,70225.1461653466,69211.3764748387,72093.4630506254,69871.1676625508,68747.5555828237,68222.8929573298,68477.0105705351,69746.9819131455,69072.9029379046,65479.2508695847,66708.4186831393,69684.7300253442,69578.1654475874,71312.7852644374,71053.2503582138,70670.1364696314,68582.9896341417,69625.2933277189,67909.6184408198,67752.5028520898,63622.3632273874,71490.9387604253,70446.8597854705,69912.7334022038,71498.6317732973,69265.6916813768,67972.9173334531,72710.8706818188,68888.2296500179,67693.3609765861,67076.1588160948,69685.4992568751,69530.0306075602,68993.0937735971,72930.6991574529,70770.6248895467,69774.6007226665,73659.1249986782,70441.6637723079,70077.0844078709
2017-06-27 11:00:00,68935,70924.4509198758,69483.3584969331,68771.4388978652,71615.625370866,70743.3310541575,70054.2592139161,72780.3871961772,69735.8742918141,69617.4205605808,68993.5862420592,68842.5327373392,69913.6832384292,69889.4042207748,66320.531467707,67549.6992812616,70391.0794673604,69966.6748708932,72060.608645303,71894.5309563361,71511.4170677537,69355.1778711538,70336.6058822896,68681.7754035749,68608.4208076328,62957.8644171058,72332.2193585476,71288.1403835928,69785.0836587412,71301.4714794925,70109.8967364164,68089.0264716405,72688.4884269113,69738.6108405374,68391.158832293,67917.4394142171,70530.3661683668,70242.4583134563,69072.7443486573,73027.2133171898,70635.33151881,70573.0694680213,74299.5315534108,70862.4095726385,69879.9241140661,69165.508207966
2017-06-28 11:00:00,69726.25,69246.9432908631,68555.8566262641,71400.0430992649,70527.7487825564,69837.0748013599,72564.8049245761,68986.1647385812,69373.2539093449,68773.6757984151,68626.9504657381,69697.4996002065,69666.3075692081,66104.9491961059,67334.1170096605,70149.3805033593,69740.5558752443,71845.0263737019,71678.948684735,71295.8347961526,69130.4293684428,70108.2691515782,68466.1931319738,68392.8385360317,63179.6347331219,72116.6370869465,71072.5581119917,69564.7498758128,70980.9169608681,69891.390007898,67873.4442000394,72913.9377849493,69513.9279765391,68175.5765606919,67701.857142616,70357.4871964202,69996.7680290517,68848.591283851,72811.6310455887,70314.7838967657,70486.1503081375,74083.9492818097,70646.8273010374,69637.7521465595,68942.2391862184,70213.0707866369
2017-06-29 11:00:00,68920.25,68272.8377458807,71117.0242188815,70244.729902173,69554.0559209765,72281.7860441927,68494.9850900747,69118.8194085963,68574.1431966728,68343.9315853547,69415.0820864447,69390.8030687903,65821.9303157225,67051.0981292771,69866.3616229759,69457.5369948609,71562.0074933185,71395.9298043516,71012.8159157692,68984.7573449486,69825.2502711948,68183.1742515904,68109.8196556483,62981.469693027,71833.6182065631,70789.5392316083,69286.4825067567,70474.0533090808,69608.3711275146,67590.425319656,71878.3572174148,69240.0096885529,67892.5576803085,67418.8382622326,70074.4683160368,69713.7491486683,68666.9070559815,72528.6121652053,70031.7650163823,70203.1314277541,73800.9304014263,70363.808420654,68856.5767191693,68770.6734415693,69930.0519062535,68441.6719712803
2017-06-30 11:00:00,70550,70025.7089060444,68390.2907818999,67939.8701496659,70671.8988981695,67269.3947008486,67088.6896423083,66726.6202970598,66428.9884811959,67517.7690316858,67491.4721773107,63925.2186275852,65154.3864411398,68272.4284658783,67721.8306889441,69665.2958051812,69739.9651620309,69116.1042276319,66966.8561771346,67909.3656394938,66286.4625634531,66213.107967511,61222.577587002,69936.9065184258,68892.827543471,67801.3107153766,69315.2286485686,67821.8070195575,66278.1274562229,72073.7902107966,67665.4338274935,65995.8459921712,65522.1265740953,68171.9102885765,68023.449362783,67560.8316534416,70631.900477068,68550.0632378184,68306.4197396167,71904.218713289,68873.9591517854,68187.1594406801,67048.623316606,68301.5891475703,66765.2496183435,67486.5770006874
2017-07-01 11:00:00,58231.5,59025.5116705652,58257.1883956531,60946.056747724,57299.0234778442,57767.6366767348,57143.8023582132,56921.6550140192,58106.3542629994,58039.6203369288,54470.747583861,55699.9153974156,58578.869174392,58202.873189115,60230.7351005732,60066.508039681,59779.1182136223,57633.5746130871,58515.1788911144,56831.9915197289,56758.6369237868,51108.0805332598,60587.6255848432,59679.4057457119,57935.2997748952,59466.2968464758,58362.5664168068,56239.2425877945,61594.7190151111,57888.8269566914,56541.374948447,56067.6555303711,58858.4035525226,58474.0675393333,57222.9604648113,61177.4294333438,58723.2855841753,58900.3808558613,62449.7476695648,59149.7783283041,58002.7528981381,57315.72432412,58680.5822845208,56992.7488534932,58063.8993545832,58156.3032741917
2017-07-02 11:00:00,51790.25,52344.106360609,55226.2047564597,52878.1123589714,51767.5611464098,51407.6438644102,51871.2687984051,52757.3783877497,52500.0783252036,48856.8755311066,50031.4279989851,53182.7554489346,52964.3849636861,55523.2816517512,54366.5054276312,53660.3195690371,51656.7992867859,53123.3187513093,51440.5072239868,50743.7476015152,47008.1513892153,54238.4527535497,53521.8775323992,53410.7588257942,54827.27756464,52061.6541559173,51025.8330099211,55606.8774847415,51983.1241646756,51191.3864001765,50481.727435941,52562.9091153991,53028.0560311506,52273.1195317259,55045.385727603,53986.5100941298,53272.6261462569,56208.8961054092,53817.6431940788,53581.8417792654,52621.9568240047,52791.8327573117,51501.1405811893,52732.3259697019,53735.392155319,57157.1504222686
2017-07-03 11:00:00,68127.25,71186.0042547329,68837.9118572447,68122.8820336855,67499.0477151639,67819.3307650853,68707.9501103263,68459.8778234768,64825.9929408117,66055.1607543663,69142.5549472078,68924.1844619593,70615.4309475205,70326.3049259044,70034.6511026626,67988.8199700378,69083.1182495825,67284.438026523,67113.8822807375,63286.9640955885,70585.9804575239,69813.6147575355,69370.5583240674,70787.0770629132,68712.3939499915,67041.5790991382,71566.6769830147,68244.0723136421,67151.1858984498,66441.5269342142,69213.6489094734,68987.8555294238,68220.8778527713,71975.7432126633,69946.309592403,69255.626212812,72804.9930265155,69777.442692352,69541.6412775386,68581.7563222779,69035.8276414715,67460.9400794625,68692.1254679752,69695.1916535922,73116.9499205418,68610.8531100747
2017-07-04 11:00:00,68920,68963.7072819825,68359.5221747916,67750.6485671873,67522.3245465184,68844.3705422288,68626.6287765081,65057.7560234403,66286.9238369949,69267.5907241,68842.6161927032,70817.7435401525,70653.5164792603,70366.1266532016,68230.1089095725,69165.8776139713,67428.4526979732,67348.2466864495,62401.8717840093,71174.6340244225,70266.4141852912,69037.8132622474,70561.3214574513,69061.0759789126,67107.5489180263,71775.7732192356,68475.8353962707,67128.3833880263,66654.6639699503,69487.3892954406,69102.1873306936,67853.1223949715,72033.295594731,69754.3884833979,69612.5201101445,73036.7561091441,69736.7867678834,69176.2552988853,68248.2616995502,69310.2940237546,67587.2839038468,68690.2041953546,69333.578923927,72673.0861521168,68944.1570326201,68650.9077941625
2017-07-05 11:00:00,69342.25,69485.8068183888,68798.6698887815,68640.1985209514,69909.3577440824,69750.6321751822,66175.6299978733,67404.7978114279,70385.4646985331,69962.0708096654,71935.6175145855,71771.3904536933,71484.0006276346,69347.9828840055,70283.7515884043,68546.3266724062,68466.1206608825,62842.6662650404,72292.5079988555,71384.2881597242,69655.5321607461,71104.8799328233,70178.9499533456,67944.1250018068,72394.4247408003,69598.309204294,68246.2573624593,67772.5379443834,70605.2632698736,70220.0613051267,68868.5225416203,72650.9391617363,70563.285966535,70730.3940845776,74154.6300835771,70854.6607423165,69719.8137742574,68938.8963877231,70428.1679981877,68705.1578782798,69811.2366770117,69877.1373992991,73216.6446274889,70062.0310070531,69774.4086721302,69222.6851523657
2017-07-06 11:00:00,69314,68466.792908737,68308.3215409069,69476.2011897432,69308.305208863,65843.7530178288,67072.9208313834,70050.0014051192,69575.8786230828,71603.740534541,71439.5134736488,71152.1236475901,69009.7234424189,69951.0535907875,68214.4496923617,68134.243680838,63201.9932308695,71960.631018811,71052.4111796797,69697.7328027054,71260.3792666128,69827.9000297374,67612.2480217623,72702.8896939394,69145.5191691801,67914.3803824148,67440.6609643389,70266.5526042793,69879.1579381385,68552.180204133,72319.0621816918,70453.4462925594,70385.6311227603,73822.7531035326,70495.8760111871,69868.4859215888,68947.3195087116,70090.4446788201,68373.2808982353,69436.904788551,70032.6367330885,73372.1439612783,69628.6131870917,69412.6257708966,68890.8081723211,69721.2715804273
2017-07-07 11:00:00,70453,67996.2531865771,69161.0551280991,68995.2946611201,65531.684663499,66760.8524770536,69737.9330507894,69259.6119757804,71291.6721802112,71399.2353398255,70840.0552932603,68697.655088089,69636.8866144945,67902.3813380319,67822.1753265082,62209.938603231,71648.5626644812,70740.3428253499,68953.9192653966,70516.565729304,69508.4166870784,67300.1796674325,72801.1266524526,68833.4508148503,67602.312028085,67128.592610009,69954.4842499495,69561.68991745,68363.91010262,72006.993827362,69912.8857755306,70073.5627684305,73510.6847492028,70183.8076568573,69124.67238428,68224.577207246,69778.3763244903,68061.2125439055,69124.2350675996,69288.8231957797,72628.3304239695,69310.8155185651,69093.0430366012,68578.7398179913,69390.3601196951,68498.4212125558
2017-07-08 11:00:00,58291.25,57885.3919444006,57724.1329480706,54252.9437724863,55482.1115860409,58462.7784731461,57985.0693777403,60012.9312891985,59848.7042283063,59561.3144022476,57323.0998275004,58360.244345445,56627.7984703909,56560.5257504425,50890.2767218851,60369.8217734685,59461.6019343372,58177.8554752215,59701.3636704254,58237.0907843949,56021.4387764198,61203.1864236208,57563.1205930018,56330.2574128689,55849.8517189964,58682.5770444866,58288.348692796,56835.9730323665,60728.2529363493,58894.430696372,58807.7078591905,62231.9438581901,58931.9745169295,58309.4703254014,57388.3039125243,58505.4817728006,56724.655835787,57846.0955432085,58473.6211369011,61813.1283650909,58037.8039417492,57821.8165255541,57233.7385843175,58130.4623350848,57140.6385758264,57425.9462361552
2017-07-09 11:00:00,51126,52244.9972010063,48773.808025422,50002.9758389766,52881.1085983807,52406.2561973363,54533.7955421342,54369.568481242,54082.1786551833,51843.9640804361,52809.0260158152,51148.6627233266,51081.3900033782,46311.2954857155,54890.6860264042,53982.4661872729,52868.3438801242,54509.0763705074,52651.3265880205,50542.3030293555,55070.5681276459,52083.9848459375,50851.1216658046,50370.7159719321,53161.4639940836,52757.9550373306,51643.6857324486,55249.117189285,53702.1433964541,53203.4412974223,56752.8081111258,53452.8387698652,53038.8004743657,52106.6988395623,52983.6427260818,51245.5200887227,52366.9597961442,53281.3338369832,56620.841065173,52505.933630676,52342.6807784898,51754.6028372532,52587.0093942137,51736.8101746303,51946.8104890909,53328.5721121262
2017-07-10 11:00:00,69576.25,65096.5606162195,66325.7284297741,69203.8611891782,68689.7123869417,70856.5481329317,70692.3210720395,70404.9312459808,68166.7166712336,69131.7786066127,67467.2572907524,67404.1425941758,63210.840423918,71213.4386172017,70305.2187780704,68519.2398226402,69934.0915183143,68881.4207854825,66865.055620153,72070.1242166205,68406.737436735,67173.8742566021,66693.4685627296,69484.2165848812,69080.7076281281,67626.088496626,71571.8697800825,69349.0986165339,69526.1938882198,73075.5607019233,69775.5913606627,68312.4006731603,67719.6005071277,69306.3953168793,67561.1291392976,68665.4333692873,68403.0203914547,71803.2424657023,68729.0087881339,68567.7497918038,68077.3554280507,68828.6862214735,67984.2554195596,68269.5630798884,69651.3247029238,68974.079178818
2017-07-11 11:00:00,69302.25,65861.1414875386,69968.4420604973,69454.2932582608,71621.1290042508,71788.0157830028,71169.5121172999,68931.2975425527,69896.3594779318,68168.7234654948,67938.4551279212,62498.4744369374,71978.0194885208,71069.7996493895,69628.7735124842,71263.4004142931,69646.0016568015,67458.0494340486,73189.9070956299,69171.3183080541,67629.6364914721,67090.3093010932,70255.8753497434,69845.2884994472,68660.892337736,72476.3861424266,70463.535292676,70304.3633095492,73840.1415732424,70540.1722319817,69799.8564659554,68776.22412619,70078.7142698354,68325.7100106167,69430.0142406064,70054.7753248027,73375.1651089586,69493.5896594529,69332.3306631229,68841.9362993698,69593.2670927926,68753.3904843645,69034.1439512075,70415.9055742428,69738.6600501371,68231.8381620715
2017-07-12 11:00:00,70409.75,69641.7976611262,69927.8091021024,71371.7799238874,71388.6563420832,70906.8863103342,68592.5872190064,69588.5244307546,67689.1060475578,67380.2874111087,62249.125356574,71728.6704081574,70802.6780072219,69756.4961087403,71096.2296638438,69339.7197194566,67840.0892908153,72790.5476547103,68784.7948708441,67208.7003536852,65611.7924071752,69999.4483758368,69470.4678633713,68216.1533910014,73116.7341546046,70823.4876237096,70041.4256791755,73590.792492879,70646.6603761123,69533.5831999364,68556.442542998,69716.9943581707,67982.4890817081,69450.5568853734,69786.2360915597,73207.9943585093,69213.9935621956,69034.4716135958,68499.4872105152,69241.1628717753,68491.4783970563,69597.1035783922,70153.6705121067,69390.9232622413,67919.3743851314,70679.8652969325
2017-07-13 11:00:00,68191,69474.6259652612,71530.7768734511,71610.3896191641,71065.8832598979,68773.2248681501,69806.0073471321,67858.8509420186,67539.2843606724,62408.1223061377,71887.6673577211,70961.6749567856,69641.1427696785,71413.9023510246,69555.6495260019,67386.9061539741,73012.2809317912,69093.7067059003,67367.697303249,65770.7893567389,70165.5232189437,69754.9363686475,68483.2661738973,72663.5510177634,70370.3044868684,70214.0111787496,73749.7894424427,70449.820101182,69890.3941558208,68932.3657498121,69878.0899296976,68145.6440546435,69339.6621098067,70103.9087787406,73525.6670456902,69403.2375286532,69241.9785323232,68669.8186661927,69502.9149619929,68578.4381797186,69067.0959029135,70325.5534434431,69648.3079193374,68085.8382667597,70997.5379841134,69216.4586762625
2017-07-14 12:00:00,68135.25,70599.311290085,70803.8383893574,70134.4176765318,67841.759284784,68823.4707852814,66927.3853586526,66607.8187773063,61476.6567227716,70956.201774355,70030.2093734195,68272.2425666622,69892.9405034567,68571.4493786268,66139.2320618626,72205.7297019845,68162.2411225342,66436.2317198829,64839.3237733728,69104.5472768751,68716.8423359713,67676.7149440906,71314.6329372358,69056.8965556696,69234.0576355776,72818.3238590766,69518.354517816,68522.2302730877,67411.4039022442,68874.541763766,67214.1784712774,68408.1965264406,68582.9469311727,72004.7051981223,68432.475544095,68310.5129489571,67738.3530828266,68471.7719452872,67769.2130907191,68020.2251711,69394.0878600771,68624.1839426358,67154.3726833937,69476.5761365455,67931.8345471291,69282.5455953835
2017-07-15 11:00:00,56225.25,59590.8746215487,59168.7106892417,56687.2219743688,57624.7164545636,55682.7727858923,55363.2062045461,50232.0441500114,59711.5892015948,58889.8051037716,57058.3211982337,58635.0681306656,57373.8420556787,54926.2682940539,60992.7659341758,57017.3904070333,55191.6191471226,53594.7112006126,57989.4450628174,57571.443224192,56498.2800665119,60070.0203644756,57859.9347041149,58037.9330226232,61573.7112863164,58413.6780911976,57388.1566318384,56277.7794463596,57702.0117735713,56059.2797236907,57187.2616047132,57407.3255971413,60746.8328253311,57224.0816652127,57156.0695737148,56597.1467120238,57322.638512894,56612.1531594085,56904.8880211281,58273.7419450557,57453.3866568087,55909.7601106334,58416.9599677025,56775.6125983398,58149.4752873168,55969.5658985172
2017-07-16 11:00:00,51167.5,53705.8591193898,51118.8740663465,52053.1721756363,50033.9331879573,49714.3666066111,45205.5522864592,54062.7496036598,53519.8710913067,51683.2578348272,53317.8847366361,51804.5470588737,49458.6615658763,53950.1369757769,51405.6722823845,49542.7795491877,47945.8716026776,52389.0934246883,51975.8768566286,50475.3994830841,54421.1807665406,52639.0044366642,52500.6356893818,55924.8716883814,52913.4805185634,51854.3407882984,50960.5960523301,52163.4443849744,50410.4401257557,51575.2420672777,52259.0091031628,55429.6494313016,51673.798914959,51538.4220067782,51016.0276576917,51725.0024577437,50833.5664060177,51363.950975508,52764.8384932626,51922.603626257,50260.9205126984,53099.776573673,51247.6377540289,52624.9023471207,50320.7263005822,51458.8777014711
2017-07-17 11:00:00,68300,67900.9312365504,68816.7378674959,66687.2266704788,66367.6600891326,61236.4980345979,70716.0430861813,70359.1526019113,68931.8909778474,70455.3991730512,68575.8971087785,66338.5555351311,71489.2189376114,68159.0963019918,66196.0730317092,64599.1650851991,69153.9291719033,68706.4656581578,67700.1381725396,71402.1380842366,69776.5188730794,69278.1958296423,72578.1651709029,69790.0506852458,69060.6830024132,68146.7335680881,68864.3885887014,67175.555234623,68327.0923974805,69396.523539578,72567.1638677168,68378.2959402652,68228.5355497992,67780.0664829263,68596.3921378863,67774.8357102648,68102.5850156697,69566.7740010849,68629.1703391501,66914.2139952199,70237.2910100882,68332.5497714881,69418.1319757841,66974.0197831037,68694.6590553534,67128.6929656056
2017-07-18 11:00:00,68761.25,69329.5247944506,67200.0135974335,66880.4470160873,61749.2849615526,71228.830013136,70871.939528866,68981.0174698489,70504.5256650528,69088.6840357332,66646.720978255,71914.1659397357,68673.310385256,66708.8599586639,65111.9520121538,69666.716098858,69219.2525851125,67734.8642098388,71587.2611760168,69825.6453650809,69790.9827565969,73090.9520978576,70302.8376122005,69109.8094944147,68195.8600600896,69377.1755156561,67576.5205352319,68839.8793244352,69445.6500315795,72616.2903597183,68891.0828672199,68744.4001840681,68422.1288326693,68970.6274683499,68114.387523565,68575.5620097749,70079.5609280396,69141.9572661048,67427.0009221746,70286.4175020897,68534.6312185744,69930.9189027388,67486.8067100584,68743.7855473549,67641.4798925603,68216.5250730842
2017-07-19 11:00:00,70272,67464.2151708102,67144.648589464,62013.4865349293,71493.0315865127,71136.1411022427,69449.0845258628,70972.5927210667,69406.1588394815,67158.0098978596,72320.5741236495,68945.0263385983,66973.0615320405,65376.1535855305,69930.9176722347,69593.7263678273,68220.4276140662,72083.435679073,70293.7124210948,70055.1843299737,73355.1536712343,70567.0391855772,69577.8765504286,68755.4914000867,69641.3770890328,67840.7221086086,69104.0808978119,69913.7170875934,73084.3574157322,69234.8290417266,69011.7602646689,68699.0709346918,69352.8856091099,68388.4704269248,68847.3427611148,70343.7625014163,69483.4541584892,67691.2024955513,70754.4845581036,69013.8473663245,70195.1204761155,67751.0082834351,69211.8526033688,67905.681465937,68507.3028259778,69155.2844405966
2017-07-20 11:00:00,69689,68086.6839519686,62955.5218974339,72435.0669490173,72078.1764647473,69893.191125344,71613.2828511941,70353.4069384282,67547.3567615897,73334.259988278,69798.0911109078,67915.0968945451,66318.1889480351,70914.6234406316,70541.0758316784,68953.6472135107,72793.4981118981,70786.1038732523,71012.0546406183,74297.1890337389,71509.0745480818,70137.0698555492,69008.4280362553,70591.9823152581,68693.0436459397,69964.3323512213,70216.3873561982,73387.027684337,70195.7075106336,69929.9559812124,69532.7097613085,70302.3359599437,69217.2182574889,69756.1378074874,71285.7978639209,70426.3105385661,68406.2505333148,71057.1548267084,69660.3397218535,71155.7198501299,68633.2378580559,69520.6681971619,68782.7574711132,69330.5057894294,70103.049117298,70050.3145532891
2017-07-21 11:00:00,67595.75,61979.1074650342,71458.6525166176,71101.7620323476,68812.9636912197,70636.8684187944,69318.5065392148,66570.94232919,72885.7547849911,68774.6933089247,66938.6824621454,65341.7745156354,69809.6894408525,69449.0750885941,68448.5382351585,71817.0836794984,69736.5083778402,69938.2090082319,73320.7746013392,70532.6601156821,69493.5928878474,68059.4606224521,69688.5646522623,67688.8819234733,68940.5531898922,69168.1961329359,72507.7033611257,69120.9053707015,68910.6472687032,68459.3131697224,69200.4499718315,68552.8265053673,68683.9252894538,70309.3834315212,69371.7797695864,67110.2695195689,70177.8305034971,68556.2953289088,70035.6402082186,67429.8361009151,68536.9316312952,67716.62921354,68240.8038250892,69069.7018279168,68977.3811947738,70179.3054177302
2017-07-22 11:00:00,57203.5,59184.2645536634,58827.3740693934,56531.7516970107,58362.4804558402,57036.0153009872,53273.8732921854,60431.0864919307,56490.0657591018,54296.5543662358,50634.5106798741,57510.6083746918,57172.5885036767,55990.8741035218,59542.6957165442,57462.1543226501,57663.8210452777,61046.386638385,58258.2721527279,57038.924594787,55707.1942923051,57277.2212533409,55213.5678858741,56660.5383234034,56944.7416538697,60284.2488820595,56837.6064561079,56628.7449257834,56064.7765882447,56914.9519871619,56090.5783423856,56390.3039018425,58034.995468567,57094.5450763803,54664.2944991912,57954.3760244309,56270.3333776163,57761.2522452644,54835.8815566147,56309.8539087255,55374.9685306374,55830.652942531,56792.5314942506,56699.8347245955,57904.917454776,56177.0444285335
2017-07-23 11:00:00,49922.25,54003.435916494,51659.118466763,53460.5574041409,51916.5631694628,49367.7690279326,54105.8982966436,51357.7470910961,49115.7257290664,47826.7832076165,52482.9924081083,52096.3926161715,50656.5157259857,54361.8670793748,52805.4005637591,52580.423608095,55865.5580012156,53181.6518186708,51818.8828613141,50885.2868866623,52139.0959158261,50194.139893468,51522.1645946502,52156.7130804331,55333.5296253359,51745.2333717079,51485.3365897686,51004.0965695988,51863.2899390912,50649.8243053616,51319.4767088012,53077.4435155585,51993.8584884705,49655.0529194453,53003.6567677073,51228.7086893302,52724.0888176066,49974.6195007915,51449.0053493242,50257.2545900447,50774.2527188519,51665.6887705779,51614.4852277932,52854.1668313976,51101.0787287852,50390.2527993397
2017-07-24 11:00:00,67453.25,68786.1919984001,70873.0936239142,69143.111361153,66269.8062762231,72023.5901222733,68584.2952827863,66342.2739207566,63276.9580082969,69806.9717997852,69365.6441075163,67690.6618426495,71588.415271065,69839.1465448055,69950.6370092968,73092.1061929058,70687.1055958311,68852.6288423604,67919.0328677087,69500.7620758636,67403.5967702112,68748.7127863404,69190.4590614795,72367.2756063823,68971.7815633981,68711.8847814589,68230.644761289,69089.8381307814,67889.6700611426,68546.0249004913,70408.200010361,69220.4066801607,66881.6011111355,70037.4027487537,68618.490188856,70080.7150230878,67186.9140132191,68614.7784213335,67474.3500430699,67978.1015717926,68892.2369622681,68841.0334194834,70303.9917072487,68327.6269204754,66710.014053712,69322.9408078618
2017-07-25 11:00:00,68843.75,70468.6381604024,68738.6558976412,66007.5672545635,71882.3729035328,68277.523396758,65937.8184572448,63587.5682635745,69402.5163362734,68961.1886440045,67549.444623909,71183.9598075532,69585.1446632474,69546.181545785,72687.650729394,70282.6501323193,68685.182770804,67734.6740767425,69096.3066123519,67069.8945795581,68344.2573228286,68936.4571799214,72113.2737248242,68567.3260998863,68307.429317947,67923.1714569636,68685.3826672696,67748.4528424021,68196.7685631214,70003.7445468492,68815.9512166489,66782.4585497073,69783.4008671956,68491.9019467386,69676.259559576,67016.2326216464,68438.8625662513,67140.7939968221,67675.387192747,68487.7814987563,68436.5779559716,69899.5362437369,68050.8014175086,66612.4761229941,68918.4853443499,66305.5585902002
2017-07-26 11:00:00,69313.25,69364.7443401612,66820.8308383032,72371.3518281861,68856.2224414593,66486.6115807571,64165.4958570979,70094.9746692973,69645.0997358641,68094.1037192907,71778.612662303,70631.2565568393,70225.0526830883,73236.4438529063,71017.4312839147,69528.3380045472,68642.7804511418,69700.6655892131,67689.5871203344,68985.3710794839,70035.4707783368,72961.1294144679,69234.1757907819,68893.0504463409,68599.5945410209,69287.4490211535,68243.1817977257,68960.9891104284,70831.4432558316,69463.6921544929,67565.0257451587,70849.3647198024,69308.5388838107,70448.3293672492,67618.6877030704,69379.0888236607,67777.435063997,68384.0748247135,69116.1192233986,69208.6322294191,70552.5376703615,68856.8709299164,67451.3498976684,69509.9817675168,66854.3517137125,67331.2516732196
2017-07-27 11:00:00,68780.25,65850.2375780907,71990.6226850404,68844.660071299,66462.0608516763,62816.4916341246,70070.4239402165,69620.5490067833,67848.4447481057,71708.2022019847,69933.356697816,70200.5019540075,73211.8931238255,70992.8805548339,68830.4381455239,67905.8421918533,69676.1148601324,67665.0363912536,68965.0186433757,69337.5709193135,72263.2295554446,69217.0400500303,68879.0364413079,68596.311950841,69268.1110285148,68199.6295871785,68807.8952154306,70806.8925267508,69340.1936110804,67540.475016078,70151.4648607791,68712.7952009945,70423.7786381684,67594.1369739896,68681.1889646373,67752.8843349162,68378.1920104867,69110.4116007202,69017.7532073847,70527.9869412807,68670.841897574,67001.3880420552,69485.431038436,66829.8009846318,67306.7009441388,69439.1414254121
2017-07-28 11:00:00,67501.75,71148.6432585805,68088.4358985003,64513.4337211914,62058.1802229629,69350.9646232862,68901.089689853,67033.4250179859,70988.7428850544,69207.2994137746,69481.0426370772,72492.4338068952,70273.4212379036,68085.4443492516,67145.1597186918,68956.6555432021,66874.6776570593,68159.5771243776,68592.5771230412,71518.2357591723,68390.9522837899,68125.2007543687,67754.652290325,68497.5807331,67378.429185782,68010.6590931037,70087.4332098205,68548.6517115845,66587.2416272085,69406.4710645068,67957.0464444456,69704.3193212381,66821.0156991477,67936.195168365,66945.5770743233,67480.1702702482,68298.2938904544,68245.5593264454,69808.5276243504,67880.6338289787,66110.3416677015,68765.9717215057,65742.601534746,66281.9287251249,68719.6821084818,68620.7342941501
2017-07-29 11:00:00,56917.5,56614.5888513663,53015.8101771095,50632.2213461038,57983.4190929953,57459.0319991202,55871.1273045755,60117.1823381501,58144.14423208,58206.6957771562,60994.8102628133,59132.6881780917,57021.0759903484,55882.832886265,57612.244669706,55377.0541129774,56743.7374893909,57433.8143673361,60255.9089267455,56999.9571890181,56651.4168562479,56230.3309903829,57051.0281675026,56056.1227791211,56495.7123399823,58775.7976938217,57123.1107500682,55089.6180831266,58324.9632609366,56453.7590365618,58310.9040802685,55323.3921550657,56741.2621627237,55447.9535302414,55982.5467261663,56874.4856333056,56794.9410321756,58589.8096657386,56379.2290898288,54612.7181236196,57403.4661457711,54244.9779906641,54784.305181043,57268.3481774238,57222.0585643999,56584.6829301773
