"ds","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-12-10 18:00:00,64368.5,62801.5035329925,63288.4908911182,63604.018550348,66097.9192981203,65367.0532326863,60166.33249422,61805.3031631414,68767.7433527638,64170.3784065213,65087.7501939754,66329.8674193852,64285.8046028792,64387.8636078584,64066.7864692714,62778.0648975014,64329.1199837511,65615.4055948468,63890.069633458,63764.9007041497,63673.9430734518,63453.583037251,62034.0912677513,64850.0843989392,64015.4852635237,65010.4102465646,63610.2671596055,64280.2109464962,62479.0903595274,68621.5161271151,61363.2340603619,62314.6991269606,62932.3865653375,64507.0383311292,66435.281916838,62860.3247206045,61723.4140761681,63347.8303213418,63056.6519077581,64109.6172891278,65348.7731287917,64927.4359527809,64233.838376637,62726.3182991602,65542.8569222793,63144.3937111571
2017-12-11 17:00:00,77972.5,76279.2078812376,77273.0157570748,79830.7805512635,79099.9144858295,73006.3323139038,75596.0259575902,82500.604605907,76761.2863674863,78092.8987927455,79705.7399608546,78018.6658560224,77521.9812984417,77799.6477224145,76461.4219271669,77845.4748456709,79348.26684799,78383.9427971999,77068.8248268049,76980.1522240566,77137.1706215796,75170.8267420757,78582.9456520823,77195.8625421563,78743.2714997078,76934.0268169178,77923.5123316916,75914.1613941131,82064.2901261682,74869.9149914926,75758.5086963265,76520.6635608898,77971.6612863089,80168.1431699812,76211.8137515053,74367.4838306765,76774.0682681065,76633.7087303915,77408.8995733554,78358.9134220524,78277.7725352436,77698.1159827483,76378.6914197465,78154.6736718649,77586.5056407999,77336.8798034912
2017-12-12 17:00:00,78538.75,79004.5657634295,81562.3305576182,80831.4644921842,74737.8823202585,77327.5759639449,84232.1546122617,78282.4577052851,79824.4487991002,81437.2899672093,79750.2158623771,79253.5313047964,79531.1977287693,78110.2414261012,79585.4068755573,81079.8168543448,79337.0855724647,78800.3748331596,78665.5768232725,78868.7206279344,76902.3767484305,80314.4956584371,78927.412548511,80474.8215060625,78505.6182744612,79657.949465183,77645.7114004678,82780.2871150017,76601.4649978473,77490.0587026812,78192.9719335216,79703.6231726018,81899.6931763359,77943.3637578601,76099.0338370313,78433.740836136,78252.2135672445,79140.4495797101,80090.4634284071,80009.3225415983,79429.665989103,78010.7578875923,79886.2236782196,78365.2587367462,79068.4298098459,78711.7022304113
2017-12-13 17:00:00,79405.25,81434.0684664855,80703.2024010515,74609.6202291258,77199.3138728122,84103.892521129,78048.6198985505,79696.1867079675,81309.0278760766,79621.9537712444,79012.1874885774,79402.9356376365,77981.9793349685,79457.1447844246,80951.554763212,79703.9718344511,78666.6963763819,78529.7002857005,78734.4317938143,76774.1146572978,80186.2335673044,78789.7322056162,80346.5594149298,78377.3561833285,79529.6873740503,77517.4493093351,83270.8085441525,76473.2029067146,77361.7966115485,78064.7098423889,79575.3610814691,81771.4310852032,77815.1016667274,75970.7717458985,78305.4787450033,78123.9514761118,78939.3060483614,79962.2013372744,80161.4672443407,79301.4038979703,77882.4957964596,79757.9615870869,78793.0240587842,78865.2151215942,78578.3020516861,79208.823481332
2017-12-14 17:00:00,78436.75,80787.4154684361,74445.4809343498,77035.1745780362,83939.753226353,77867.7656907937,79593.8222923109,81269.9291717095,79532.0474131915,78961.1299188877,79293.0054896486,77817.8400401925,79365.5480792743,81144.8885813006,79044.684186556,78570.2924990383,78414.1627569101,78625.5929108402,76609.9753625218,80182.4201201538,78701.0758268182,80539.0631062755,78365.5609909245,79411.2217866931,77353.3100145591,82365.5951005103,76309.0636119386,77197.6573167725,77900.5705476129,79457.8144764684,81607.2917904272,77650.9623719513,75806.6324511226,78213.2168885525,77959.8121813358,78848.0481938014,80022.0942725284,79798.0620424984,79242.9389075775,77718.3565016836,79716.9211556896,78141.3394502273,78775.1667535854,78502.5570816059,79137.2646031943,78072.8573508375
2017-12-15 10:00:00,74411.25,72523.9570374793,75113.6506811657,82018.2293294825,76228.5922807607,77795.3972588191,79348.405274839,77672.2983954404,77613.667436948,77444.0241824038,76246.4002879264,77489.6978898226,79223.3646844301,78381.1118629725,76648.7686021678,76689.6307606223,76704.0690139697,74688.4514656513,78617.539209405,76779.5519299477,78865.8915715655,76451.6515404933,78173.4265981764,75431.7861176887,81767.7850442966,74387.5397150681,75276.133419902,75982.9831316022,77610.523516321,79685.7678935567,75801.7194676854,74435.2170502205,76303.1019610726,76046.4660042636,76926.5242969309,78260.8962232833,79357.6397267272,77371.4815927781,75796.8326048131,77876.5381456279,77012.0458183651,76853.6428567149,76581.0331847354,77321.415010707,77239.3887282931,77123.1602896855
2017-12-16 17:00:00,65253.5,63047.0078092725,70395.1749193125,64879.5665165453,66172.3428486491,67725.350864669,66040.3759759951,65397.7182783419,65818.082645097,64165.4671790601,65866.2315997144,67600.3102742601,66307.8519293133,65010.2398651732,64869.5844498696,65076.129543735,62685.3108129111,66994.484799235,65147.0815816321,67242.8371613955,64820.982683884,65907.9099629754,63647.8720261639,69694.5251106373,62183.4437328896,63432.7347296901,64273.261733152,65985.2112052947,68062.7134833867,63940.6621056253,62102.67130339,64668.638581512,64355.9922405724,65301.7472826367,66637.8418131133,66765.3473392028,65740.0451590764,64098.5004129945,66511.3788781621,64917.4023823825,65222.720746476,64939.8276181766,65692.3898334665,65166.1287946339,65493.6591005578,64528.279043797
2017-12-17 18:00:00,62477.25,67628.4171901832,62960.211086546,64197.6496407727,65178.7439313662,63273.6182468658,63347.4483010697,63051.3249159678,61407.0204655138,63236.7401198394,64833.5525451308,62822.5541679386,62525.444818293,62480.1272302728,62314.2568746704,60535.94082373,64227.7270701057,62868.7794941988,64476.0794322662,62266.7965831513,63179.1013712021,61163.5756389416,67470.3926390961,59918.5530837819,60882.9677797323,61658.1772682275,63429.8984002886,65295.9557542574,61563.6244068738,60182.8691486304,62137.3674030992,61711.6892101642,62910.8453666385,64391.7334342603,63936.6267059564,63132.3075213819,61473.1900813572,64591.5767234025,61843.6584810336,62744.02058712,63020.025463417,63088.3648124258,62094.7158695378,62726.9013714285,61917.7336925481,58956.035469896
2017-12-18 17:00:00,75381,75102.4286237959,76793.9173333647,78603.1470812935,76712.7764465559,76034.0926984646,76406.6651976212,74714.2117925499,76448.3435608822,78265.7844625758,76887.3459657344,75550.67346308,75410.0180477764,75616.5631416418,73587.4414071793,77783.2707593024,75771.0220444517,78140.7438721669,75361.4162817908,76729.1718424572,74188.3056240707,80935.6085172193,73225.7444108179,73973.1683275969,74821.123303541,76580.8095739019,79239.1438824196,74481.0957035321,72723.8773307964,75209.0721794188,74900.362319339,75938.1518762487,77534.9183971418,77208.7765392517,76358.5162430039,74646.8176628176,77018.9266316231,76363.3459853824,75842.1808805435,76526.7779957857,76280.4787569832,75790.4621467845,76129.7454949747,75512.8941273063,72775.4003250722,75687.5151795389
2017-12-19 17:00:00,74603,78193.7120577755,80002.9418057043,78112.5711709667,77433.8874228754,77806.459922032,76055.2782484731,77848.138285293,79665.5791869866,78007.7283004081,76950.4681874908,76809.8127721872,77016.3578660526,74987.2361315901,79183.0654837131,77170.8167688625,79540.5385965777,76768.8254526409,77925.4395276123,75588.1003484815,82335.4032416301,74625.5391352288,75372.9630520077,76132.798317212,77980.6042983127,80638.9386068304,75681.9285633646,74123.6720552072,76620.2758732202,76224.00363894,77337.9466006595,78934.7131215526,78578.0701354309,77758.3109674147,75880.8904279429,78417.7442878055,77484.828060569,77241.9756049543,77648.2600709723,77680.273481394,76928.8379342672,77529.5402193855,76634.3762024929,73913.7761125549,77087.3099039497,76598.7824251359
2017-12-20 17:00:00,73229.75,79024.2813862719,77215.0516383431,76856.7204865667,76869.4778658606,75395.8336824543,76946.7791081799,78686.9187675542,77846.5188883007,76037.6974466202,76109.0689897152,76108.6494845173,73961.6937435901,78204.4050642808,76263.3151855219,78561.8781771453,75831.1523527548,77416.479647795,74700.9538948147,81356.7428221977,73619.5326106646,74322.7013294575,75414.3684565565,77133.9107515343,79660.278187398,75328.9207355423,73145.0116357748,75790.1650332085,75245.3432195076,76459.7145242174,77956.0527021202,78600.6927763458,76827.7995025996,74902.2300085105,77439.0838683731,77198.8602643703,76359.2861812271,77362.2922747736,76779.6505479823,76767.6285221598,76653.9577363517,76348.4084062942,73886.3944054029,76192.1563494301,76312.8146289372,75492.8403666956
2017-12-21 11:00:00,72132.5,75952.1787152569,75167.0525832355,75459.8739550637,73648.4409444121,75515.0387257641,77537.3762331557,75921.4309768364,74621.7443314011,74484.9026149422,74705.2511963139,72758.3173903366,77074.9730240291,74872.3810281109,77200.013614438,74411.5670778274,75647.0055984181,73189.3771035758,79869.8376690815,72444.9648204679,73095.2435157291,73755.3524554032,75728.1464852269,78173.3730342818,73399.6580305799,71658.1064826587,74344.2471996386,73834.5914712012,75063.9746468369,76717.4999111645,76469.147549004,75382.5727127444,73581.0468146799,76112.5045628823,75324.5230216253,74968.3218503268,75487.9550320285,75340.8943494834,74842.5406106955,75214.7079088454,74474.0711635491,71827.4787889832,74776.4100324057,74438.4773861921,74085.0789599319,72459.1945974555
2017-12-22 11:00:00,67931.5,73917.627865476,73080.4344261913,72715.3716254563,73303.2569517228,74836.0839667486,75491.0968558788,72189.6064852305,73216.9305981599,72097.6326753067,70770.5548555069,74373.680757622,72326.9810460961,75796.3829729582,73514.9724153612,74372.9511484356,72120.7743929576,78605.0186285329,70812.5309480371,71232.1889624699,72863.3748126131,74159.5458293159,76330.2759783332,72615.9025146508,70501.2849934504,73039.8256450461,72573.3319418058,74049.1773114967,74761.5592679431,75625.7505811318,73661.2079935468,72281.7551900852,73411.2122964752,74612.1484090444,73720.1662076045,73834.3051917415,73329.5967161653,74021.0596436356,72591.453128459,73310.3426606811,71171.4581848527,73264.9818171008,73425.6914430729,73131.3243628434,71968.448806994,70735.3407051293
2017-12-23 17:00:00,62291,60850.3323756052,59673.1641990245,60982.2992482592,62872.6698829968,62307.8637664193,60111.7036822468,59957.0379812422,60207.674677952,58515.1973096018,62410.2666738702,60399.268296678,62626.6419591067,60331.7393259017,61063.440135068,59204.2765796571,65477.0251003474,58414.3945273352,58713.9529534546,59680.1417231536,61287.472365098,63508.6666841229,59482.6821737407,57850.9706631456,59856.5925555866,59513.256555681,60865.9442220372,62052.7935610057,62253.9674274707,60795.1676049048,59174.4290473225,62211.3774257272,61428.9153195849,60536.933118145,60651.072102282,60717.8663625855,60999.2406149791,60628.0390447072,60403.8724144164,58085.9683771954,60303.6155001679,60521.3504503973,60075.9860004158,58758.5451482544,57676.7691597421,58337.7699550785
2017-12-24 17:00:00,55040,57980.4416809622,59892.6119046406,61404.2999399972,59254.8226260384,59182.0858150152,59140.0199425755,58841.692336126,57737.0180197049,60941.8967308706,59365.1810089458,61066.9373212795,59015.2610354967,59799.1152734546,57921.6204933502,63741.6330874728,57056.3008104173,57819.595086346,58299.2343699642,60047.5529131386,62062.7930940999,58202.3060764673,57332.1831837958,58895.3441207028,58381.4279983097,59454.4155978329,61207.7639196209,60881.9258138007,59707.4814909644,58056.5709108525,61449.9843797429,58425.1188829736,59301.7564990406,59516.225045004,59627.1552914869,58613.2819194297,59208.2299362631,58494.2513162407,55953.155581346,59408.9782471905,58796.6852666697,58751.3676786495,57576.1330833762,57103.9401946162,56389.2417841852,55020.854694999
2017-12-25 11:00:00,54181,63038.9741485846,65052.4436467009,64562.204316946,62293.2000500751,62146.2276830919,62406.2817751614,60914.7254441251,64590.0404375743,62582.416459468,64936.5841286972,62586.0798764284,63590.1671019496,61588.5532324926,67786.9672699379,60704.444517121,61096.1142282251,61968.1083512116,63325.1014170192,65688.440447827,61738.3155522859,60273.3848038818,62112.9374960294,61799.0319079999,63120.2847725639,64014.3962873377,64088.8642846341,62977.1992694652,61528.3464826501,63472.1409061043,63683.2558701116,62791.2736686717,62905.4126528086,62902.9663327421,63309.1827845696,62810.699935548,62713.8145840069,60571.4500267731,62598.4658016151,62831.2926199878,62205.0065211892,61160.6600804987,60300.2349457654,60840.1160570184,57470.3558302732,64260.9267110123
2017-12-26 18:00:00,54874,61359.2504127568,61643.7093903092,58718.3501064499,59276.8924592397,58814.2909286658,57419.1322411025,60909.7863371389,59013.0216615745,62173.7782294176,59822.9739676398,60325.3022880565,58925.5227421298,64844.7905275716,57264.4826867657,57714.4327537304,58416.3919735858,60277.0217611754,62800.2893050385,58294.8300921957,56925.0699558331,59359.96639572,59171.8326861171,60200.016543477,60969.9560241388,61215.457230817,59479.8959668023,58863.7916499179,60384.4781635694,60661.0397599379,59629.9784958328,59716.6290361698,59776.4843411048,60498.9970084135,59186.8634278224,59971.8763662865,57834.0279762382,59874.2527488889,60090.8350388066,59594.2073430696,58420.5356108296,57571.8923202904,58104.8395950462,55135.1141648625,60600.0951612711,58791.9901066807
2017-12-27 17:00:00,62388.25,69358.175063972,66326.7083123026,67074.4320693828,66135.0012844924,64689.5464991615,68684.4216978016,66506.4557803435,69888.2439030804,67588.7184225517,68213.4626820763,66721.0038910909,72559.2562012344,65286.3579939532,65548.4936499011,66735.8199414297,68039.7679617193,70514.7549787014,66538.3338303341,64978.9483604285,67194.3616404651,66991.3581329025,67991.4874348382,68929.9229044798,69073.7160864196,67447.8927437746,66639.9884157926,67168.1599810408,68525.5215226811,67545.1724312175,67757.4031812869,67537.4396413026,68375.5054336007,66438.2281309029,67805.3007124694,65657.4871447302,67686.3420399493,67914.4822171398,67344.4441694956,66261.0076482438,65428.8984273932,65899.2710427257,63908.8755343765,68119.4726769584,66578.2573235807,61010.9438348865
2017-12-28 17:00:00,63780.25,63615.5158443824,63423.9222256564,63718.593780781,62299.4656804665,65731.4141405752,63844.2865924116,66037.5520522393,63530.3463641329,64279.6876827724,62630.0009048832,68421.378866627,62185.4322785485,62382.1961878869,62860.7364759489,64503.7199128024,66541.4560821659,62684.2856435159,61930.200501159,63256.7923938594,62918.4363935665,64117.501281134,65269.0411087101,65202.1793881556,64198.5467959636,62636.6201574774,65017.7243159936,64564.3430740613,63892.4355470289,63972.1392621932,64066.5799233096,64369.5258468647,64011.4151526092,63758.4865413234,61663.3095928926,63766.2491063909,63835.4917590218,63275.0990340162,62170.7126364862,61731.4448573062,61880.4827062634,60326.4404753921,65615.3584563454,62483.9927399762,58855.9887097969,60924.7116319592
2017-12-29 17:00:00,64298,62606.6362171648,62804.8909381863,61466.4590590815,64811.74053091,62924.6129827464,65682.7046399993,63626.8720325788,63360.1235576021,62080.1782832734,68390.5666736273,61462.4765229352,61906.6096937566,63016.9234249174,64395.8289744887,66264.8054231777,62840.4725924844,61216.8840424958,63187.6234200209,62644.30587109,64273.6882301025,64986.3690860281,65353.3681560908,63784.9388307658,62604.4438476486,63944.4803896962,64720.5300230298,63997.1695808352,64128.3262111617,63461.974766253,63687.6591433229,63091.741542944,63299.3642994859,61668.5556088416,63072.1064844783,63556.6907594012,62778.7839871804,62175.9049456038,61335.0636216945,61816.0985971571,60314.309543397,64695.6848466802,62265.3337974509,57782.7447834995,60789.6287279084,60742.3317694627
2017-12-30 18:00:00,60147,54100.6801320793,53360.5657762621,55884.4023913833,54682.4773993572,56190.5403030474,54498.6288981246,55119.6521773173,53603.2292353738,59045.6279528824,52880.1279487858,53506.3009418769,53798.2461816503,55351.5477785482,57196.8681558592,53729.1137483832,53123.5899517556,54444.0148079851,53859.0642982674,54768.1976097572,56185.9206792103,55972.5187620381,55021.5742159632,53685.4228637193,56511.7587850305,53917.2767848393,54615.381917244,54832.2000737301,54933.386292222,54199.3389861124,54557.9601573472,54055.3625440591,52015.1082356118,54714.4822411431,54395.0766187416,54319.2559009063,53225.6153587598,53041.0128851145,52636.1780492054,51719.0821319268,56753.9792451525,51462.8468386902,50324.8495604086,52407.9350600258,53284.4365463718,55199.3777104604
2017-12-31 17:00:00,56602,53297.5658888774,55534.2728556868,54552.3820298593,55392.1898628447,54381.0149206004,54958.5743285785,53540.2293479891,59290.3066695553,52817.1280614011,53443.3010544922,53735.2462942656,55136.3778230757,56710.0049567159,53666.1138609985,53060.5900643709,54332.0767313569,53796.0644108827,54651.4823537584,55914.2490677989,55756.2988991413,54870.3864048373,53622.4229763346,56138.3568653272,53854.2768974546,54494.9602699625,54705.1977223725,54769.2001863454,54037.6802446946,54435.6290107399,53992.3626566744,51952.1083482271,54619.4775119725,54256.2560135216,54136.3390987277,53162.6154713751,52978.0129977298,52573.1781618207,51656.0822445421,56461.8803762294,51174.2212805137,50261.8496730239,52344.9351726411,53221.4366589871,55056.6522899326,57303.7880721248
2018-01-01 18:00:00,56178,60853.6623774332,58946.8886950656,60978.7029678421,58784.0051564599,59348.8154820676,57895.2294795953,63648.5270224856,57534.0418088073,57749.4943139805,58118.0422861016,59508.5807150357,61316.0655865598,58074.3514014377,57512.518489474,58708.1844386247,58187.1747193687,59071.4059370755,60208.2273242444,59986.2012807899,59245.8918871617,57992.1577730922,60366.177492902,58420.9381736534,58953.2539381447,59103.4107788615,59166.588272601,58444.2910817775,59074.3218754069,58343.7849587349,56404.0367733302,59004.3104549624,58588.2675238308,58489.6086697977,57614.5438964782,57429.9414228329,57025.1065869238,56108.0106696452,60590.2852904303,56537.0067437407,54713.778098127,56796.8635977442,57673.3650840902,59410.5027536816,61142.9077828709,61952.0623876859
2018-01-02 17:00:00,69853,67764.7295346098,69761.1977474869,67475.5131252169,68221.2872237264,66587.2771127513,72376.8914752894,66445.304971608,66528.0354790284,66852.0907893586,68370.2708406794,69877.2534317167,66700.322282253,66270.5436514505,67403.4933553527,67000.6403687793,67920.4704210641,68830.3650910448,68654.4539812461,68159.512344607,66782.4594486189,68525.4572546386,67328.5407582336,67870.403838993,67588.5948503032,68079.9532014314,67130.0220130214,67990.1258835531,67253.0578422557,65096.4996556928,67672.1491179715,67041.6276883256,67197.7574304538,66331.27156969,66076.0397923005,65877.2841484477,64459.6169980277,69414.8803998515,65391.1367854387,63065.3844265095,65134.1073486718,66019.270540536,68038.2748381704,69442.7370304079,70687.2953733074,70183.3913433808
2018-01-03 17:00:00,75064.25,71514.4803115187,69343.6110018115,70009.633416153,68445.442501069,74119.018274092,68274.0987586908,68343.2597079811,68745.5708013846,70114.2440972399,71619.3802305193,68536.3532715194,68087.9482319017,69227.6366883002,68788.8925747207,69667.5236252432,70695.0935013267,70398.0438492762,69906.7098212472,68597.3671602016,70370.8302907684,69552.9150272659,69614.0718722302,69775.3292741519,69827.4062066865,68945.9109722438,69735.1398094923,69216.6668064449,67166.5479617633,69527.7963235644,69105.3606885217,69004.6028928204,68194.8597428928,68020.5541021695,67619.4109472503,66270.6136361692,71185.3665849566,67742.2363215413,64876.381064651,66945.1039868133,67912.0972805045,69780.8135169112,71305.5107493949,72508.6409027384,71925.5181421834,67839.1653180695
2018-01-04 11:00:00,71844.75,70969.9029542225,71606.5800125627,70129.1173816113,75906.2915529808,69871.0453551005,70032.1890881144,70342.5173977943,71711.1906936496,73216.326826929,70255.0018946207,69684.8948283114,70920.964764979,70385.8391711304,71264.4702216529,72292.0400977364,72238.8540373873,71503.6564176569,70211.3110099568,72123.160889309,71453.3721383199,71211.0184686399,71635.8783840711,71424.3528030962,70626.5682783168,71332.0864059021,70878.5085158854,68828.3896712038,71141.2700634815,70845.1440471438,70725.2271323499,69791.8063393025,69617.5006985791,69216.35754366,68244.9702781643,72782.3131813663,69404.0780309817,66850.7377066461,68919.4606288084,69886.4539224996,71547.4623622007,73037.646931268,74209.8269181811,73522.4647385931,69810.3246926093,73279.86739139
2018-01-05 11:00:00,72249.75,69809.8259365593,68451.9763875611,74016.372206889,68304.6494340413,68392.6027586467,69094.6225492916,70249.123877687,71664.4251243429,68716.077264752,67943.1208404487,69398.1030606935,68882.2002859393,70075.8350120552,70837.2186985064,71076.5532996653,69534.4334570044,68806.1162854019,69821.2713475578,70416.0970511417,69571.4799758772,70654.7124527552,69734.1953669034,70029.5066774564,69374.5508755612,69964.7514882796,68029.7299856391,69651.0731131136,69932.9489350405,69072.5310312865,68240.6299946179,67727.5813524874,67989.0945100347,66707.0352222194,70685.5667020808,68605.418345417,64373.1418095447,66507.7441135043,67408.8580253982,69442.1670598103,70402.1207516446,74108.6820592232,71440.1943518226,67546.1925683874,70892.3938352746,74287.3430630253
2018-01-06 18:00:00,61897,50948.4138163628,56027.9881885565,52913.2776149915,50696.5335556935,50780.6064173244,52458.3464134861,52959.6091908577,52029.0404061476,50581.4914569802,51377.4368544156,51112.0679929712,52136.0169808533,52164.4501458757,52085.4703745383,51814.5603094042,50667.7830993934,52333.9080142223,51029.3279107665,51830.5480676851,51753.2132192504,51750.5578454313,51083.0403677534,51426.3750436592,51037.7227797332,50814.0016407274,51597.7421529181,51604.2934183017,51891.2389446338,50207.9755944339,50023.3731207886,50220.871623713,49866.1721706066,52801.6590222001,51417.4730288331,48734.4096414253,49375.932718245,50392.3506120499,52286.2202912594,53183.716988386,54270.5765330333,52606.7348468583,51352.897975267,53494.1190207046,54128.7281697307,53348.761886951
2018-01-07 18:00:00,62110,67527.8559574771,61362.3559533805,61988.5289464716,62211.3417529779,63493.7043609687,64459.4769597783,62167.650868314,61605.8179563503,62801.483905501,62280.474186245,63097.6099218387,63664.3179147963,63585.3381434589,63314.4280783248,62085.4572399685,63833.7757831429,62341.2923028621,62926.2428125798,63164.7054039518,63250.4256143519,62537.5905486538,62877.3046233362,62399.504789434,60481.7223963869,63040.1881619419,62681.5669907071,62582.908136674,61707.8433633545,61523.2408897092,61104.7101593214,60201.3101365215,64301.5267911207,59719.4491724931,58807.0775650033,60875.8004871656,61842.7937808568,63413.3781614912,64683.5847573066,65679.0961604539,64079.5007476661,61766.6645509665,64993.9867896252,65236.2072497472,62989.9307942484,63196.7102457378
2018-01-08 17:00:00,77129.75,73136.9368622753,73227.4567632367,73929.4765538816,75073.9739458207,76468.5596042791,73440.2723500071,72749.9866011058,74328.0271933349,73640.970289992,74893.0776469752,75653.8485750636,75817.2805854669,74406.3339804672,73550.9312693421,74542.7459925105,75219.0896906399,74485.9271177036,75473.3653026176,74644.6799411493,74048.7843406059,73985.5687526733,74799.3650786053,72856.9356644999,74569.0493714934,74767.8029396305,73360.5871864304,72997.455879628,72393.5922170472,72633.1281632385,71030.8625301265,75351.5775666406,73356.6007771939,69531.3872422454,71600.1101644077,72567.1034580989,74129.2212966928,75407.8944345487,77345.9282216287,76233.9007201567,72490.9742282086,75718.2964668673,76936.1512540052,75164.9056609054,75002.4737293074,78844.4224018554
2018-01-09 17:00:00,76172.5,76538.6707153428,76855.1526409514,78222.7172321761,79743.9871272866,76774.7592565094,76301.0320479248,77488.9856781384,76898.8435256153,77785.1116944761,78611.1276652993,78490.5663203041,78035.1638162571,76688.2296167828,78521.2775557803,77217.6867088435,77641.9357162816,77852.2071765892,77993.4854529961,77225.0923212912,77827.1556882533,77158.9947882669,75169.2241690243,77727.6899345792,77369.0687633445,77270.4099093114,76411.0291699041,76233.6379181925,75832.4947632734,74888.8119091589,79219.0359568895,75346.3474002644,73494.5793376407,75563.302259803,76456.6543011826,78100.8799341286,79396.0110401531,80967.7546719942,79852.6047179507,76403.1423592459,79694.6100408462,80189.9673366684,78114.9082102921,77945.3364983788,82522.4287725942,77294.839923762
2018-01-10 17:00:00,73629.5,75618.2432933001,77074.6251865001,78409.2771993434,75670.0033724861,75246.1991607237,76243.4683492674,75709.1540637505,76587.0767090052,77450.2832965121,77285.1984317131,76952.6006116935,75516.0605002122,77182.4342083841,76469.5164981091,76503.5224413369,76318.4209463864,76893.4453315475,76413.0280330925,76679.6571256435,76044.9496040551,74742.1957046755,76390.4407162506,75990.9209822598,75961.6933669518,75360.3648644998,75185.4712424842,74792.2117394814,73395.1062226131,77867.8942935578,75003.2399721222,71896.9629675314,73965.6858896937,74856.5499534946,76785.3314300267,77570.8446415073,79927.4716482022,78812.3216941587,75011.9661103006,78178.7529330975,79149.6843128764,77965.6747798118,77127.5297651995,81482.1457488022,76167.9854332894,78703.7041034946
2018-01-11 17:00:00,73658.25,75658.9998061695,76993.6518190128,74131.8426908638,73824.6778705181,74818.4270307912,74281.761659322,75165.0045497169,76034.6579161815,75869.5730513825,75536.9752313629,74199.6244929561,75766.8088280536,74681.5853143323,75069.063727501,74972.5380392708,75477.8199512169,74574.4702434557,75264.0317453129,74608.2497772175,73200.7315370811,74973.0927317958,74472.4073511531,74540.9298990287,73912.0121099847,73741.9266579387,73373.4670037186,72070.5139116623,76452.2689132272,73022.0696338577,70702.1268224761,72711.4297405401,73656.0129365026,75369.7060496961,76365.1609808053,78511.8462678716,77396.6963138281,73600.9733632462,76763.1275527669,77734.0589325458,75972.7039191032,75591.3897348383,80066.5203684716,74747.4749928941,77288.078723164,74660.7869671444
2018-01-12 11:00:00,73463.25,74665.3881653778,72997.9752949399,71790.2600264189,72753.3738018921,72633.1705911102,73511.1270614021,73931.968853616,74225.8456592053,73136.3073355566,72384.9256393019,73292.3340358287,73758.274133259,73047.2541095202,73123.4859139639,73400.4539797502,73709.9936063779,72895.2312574713,73277.4517628565,72137.8729787416,73239.4041994869,73343.1113157203,73110.9087055462,72286.5724067352,71358.4553273046,71925.040680838,70680.8319301014,73977.7941210024,72207.4662536176,67809.395637516,70200.9423227482,70837.2313385085,73049.3166020456,73680.7444689519,76037.3714756468,75227.8575396291,71100.8672107788,74288.6527605421,76447.8977521755,75108.6942011008,74459.7506184455,78511.0144036971,72325.9495732518,74813.6039309392,73525.4952631334,71347.6581227632
2018-01-13 18:00:00,65187.25,62921.3516203173,62320.5962538471,63586.1306044445,62994.0065303899,63876.6230123844,64390.8388136334,64309.0797416657,64131.4325182878,62878.7000867559,64560.29668198,63181.8786188027,63694.8295838566,63921.7220160318,64028.9688138454,63303.8789925174,63642.5518200508,63242.611752021,61186.8404814371,63804.0096806351,63509.8348061706,63393.339623015,62429.9863302366,62232.4163508332,61769.1112840912,60901.9855530266,65060.8256902517,61536.3381963249,59533.5984638404,61542.9013819044,62565.2472945366,64213.8826175067,65196.6326221696,66593.0234539796,65477.8734999361,62478.3814784553,65435.0301663528,65981.7537475324,64081.4074279338,63967.1593666743,68254.3768563142,63110.200847316,65733.6291670459,62701.7179097662,62025.4357814093,62804.3218544647
2018-01-14 18:00:00,63323.75,60144.0746565149,61333.3132088384,60744.8300229851,61700.1014150522,62231.60501656,62132.5581443335,61954.9109209556,60702.1784894237,62425.409537105,60817.4849330577,61518.3079865244,61745.2004186996,61852.4472165132,61066.0901546888,61466.0302227186,60933.6792499838,59010.3188841049,61627.4880833029,61216.8180256828,61127.3573951852,60253.4647329044,60055.894753501,59592.589686759,58725.4639556944,62913.6729909472,58269.448473998,57357.0768665082,59366.3797845722,60388.7256972044,62037.3610201745,63020.1110248374,64399.0152656091,62710.62947897,60301.8598811231,63258.5085690206,63805.2321502002,61567.6737064319,61790.6377693421,66077.855258982,60868.4032789157,63557.1075697137,60525.196312434,59848.9141840771,60627.8002571325,61409.6090071123
