"ds","peak","peak_dis.1","peak_dis.2","peak_dis.3","peak_dis.4","peak_dis.5","peak_dis.6","peak_dis.7","peak_dis.8","peak_dis.9","peak_dis.10","peak_dis.11","peak_dis.12","peak_dis.13","peak_dis.14","peak_dis.15","peak_dis.16","peak_dis.17","peak_dis.18","peak_dis.19","peak_dis.20","peak_dis.21","peak_dis.22","peak_dis.23","peak_dis.24","peak_dis.25","peak_dis.26","peak_dis.27","peak_dis.28","peak_dis.29","peak_dis.30","peak_dis.31","peak_dis.32","peak_dis.33","peak_dis.34","peak_dis.35","peak_dis.36","peak_dis.37","peak_dis.38","peak_dis.39","peak_dis.40","peak_dis.41","peak_dis.42","peak_dis.43","peak_dis.44","peak_dis.45"
2017-06-28 11:00:00,69726.25,69279.0584713739,67744.7436668902,69186.1582923703,69081.5828640152,68826.1487083211,69891.9729337568,68697.6206808523,69607.6724694123,67626.2046315286,68048.8376304748,68118.3326372163,68302.1223232772,66747.7993765668,67986.9503533642,72082.5123234422,71177.6797020098,70483.5824174688,69366.5511365863,68500.4799758394,68204.5506245061,69537.9726923167,68569.7325362061,75492.1646782362,65374.8364605202,76244.5701070829,71409.9764359508,70575.9032322642,70042.8341836485,68921.2063944259,67184.8569105452,70819.2443084228,69017.6709567662,66920.981128347,67435.0490926356,70097.4531688983,70661.2515366057,69767.6910637586,70371.8864020649,69686.5741568128,69442.9899046919,70916.5398585781,70281.7418258588,69940.7378876562,67844.6812385012,70182.0579058533
2017-06-29 11:00:00,68920.25,67386.2397895399,68939.4136855879,68835.8083386583,68571.0106988775,69533.4690564065,68481.4832598804,69257.197570775,67267.7007541783,67740.8748979908,67877.425504669,68051.0977499965,66389.2954992165,67690.3337531245,71724.0084460919,70819.1758246596,70125.0785401185,69022.3126868659,68291.6814836919,67968.4637831371,69186.4363892002,68145.9131685918,74904.756555028,64716.1226061253,75886.0662297326,71051.4725586005,70217.3993549139,69684.3303062982,68665.5831994335,66826.3530331949,70460.7404310725,68740.2069230484,66562.4772509967,67076.5452152854,69738.949291548,70302.7476592554,69409.1871864083,70013.3825247146,69332.1519135423,69091.5995071555,70558.0359812278,69923.2379485085,69582.2340103059,67486.1773611509,69823.554028503,67628.4464760139
2017-06-30 11:00:00,70550,68004.8604285456,67909.2590129357,67650.5353497677,68699.9973977033,67460.7335735792,68348.5209048537,66436.7528440656,66859.3858430118,66909.9269878781,67137.5158730244,65558.3475891038,66797.4985659012,70893.0605359792,69988.2279145469,69294.1306300058,68090.6955139846,67314.9652584791,67046.4775945563,68253.5381172289,67220.1498398838,73922.147199045,62993.7484401354,75055.1183196199,70220.5246484878,69386.4514448012,68823.9123241308,67740.0627887648,65995.4051230822,69629.7925209598,67834.6352893208,65731.5293408841,66245.5973051727,68891.9822335848,69471.7997491427,68570.508358224,69180.7788784633,68497.1223693498,68177.0993491234,69727.0880711151,69088.5296191751,68748.3162401085,66555.2918794272,68988.1246612095,66655.2294510382,68418.2206819493
2017-07-01 11:00:00,58231.5,57167.4068383644,56813.0817595865,57865.0675561126,56623.279983398,57511.0673146725,55599.2992538844,56021.9322528306,56072.4733976969,56300.0622828432,54720.8939989226,55960.04497572,60055.606945798,59175.7972148016,58472.1245835226,57253.2419238034,56477.5116682979,56209.0240043751,57416.0845270477,56382.6962497026,63327.9526379392,51908.4264921911,64217.6647294387,59402.8062747488,58552.1792642241,58015.9288060043,56902.6091985836,55157.951532901,58795.858905385,56997.1816991396,54894.0757507028,55408.1437149914,58070.5477912541,58638.8843200715,57740.7856861144,58344.9810244207,57663.7504132484,57339.6457589422,58906.2936616881,58254.8364482146,57913.832510012,55717.838289246,58155.1525282091,55817.775860857,57580.7670917681,57071.8054227545
2017-07-02 11:00:00,51790.25,52255.3956815409,53183.0996080688,52065.5939053524,52858.3984490021,51041.6131758388,51464.246174785,51514.7873196513,51742.3762047976,50163.207920877,51402.3588976744,55497.9208677524,54618.111136756,53785.6392102365,52609.7207603188,51919.8255902523,51651.3379263296,52781.9596808966,51825.010171657,58851.6084662141,47254.2156429458,59659.9786513931,54845.1201967032,53914.438505477,53356.1464319664,52344.923120538,50600.2654548554,54081.1982420259,52439.495621094,50336.3896726573,50850.4576369459,53458.2427279587,53994.4931861785,53106.0643352028,53693.3899509483,53023.0810137225,52695.5558457578,54238.1728273394,53597.4664501635,53307.381478067,51160.1522112004,53512.8617132085,51260.0897828114,52953.3812366269,52514.1193447089,54580.7332346519
2017-07-03 11:00:00,68127.25,68741.4166994968,67685.1120080105,68340.2767723245,66599.9302672668,67022.563266213,67163.6052643522,67345.8230640866,65721.525012305,66960.6759891024,71056.2379591804,70176.428228184,69343.9563016645,68072.4364361369,67474.2056115776,67209.6550177575,68253.8729371858,67511.8556963092,74681.3233930615,64457.1221826965,75218.2957428211,70403.4372881311,69472.755596905,68914.4635233944,67813.7127729689,66158.5825462833,69639.5153334539,67903.240211966,65894.7067640852,66408.7747283738,69053.3421249726,69552.8102776064,68581.3981051505,69251.7070423763,68511.6983280549,68168.0378517468,69796.4899187674,69155.7835415915,68865.698569495,66824.2131316172,69071.1788046365,66818.4068742394,68416.7155404301,67997.812712522,70410.4481614993,68664.3814266308
2017-07-04 11:00:00,68920,68868.6631286424,69454.2334540013,67668.5817577154,68126.643396561,68250.8754869698,68420.8451766562,66759.0429258763,68021.110830294,72093.7558727516,71213.9461417552,70381.4742152357,69205.555765318,68679.5496100059,68350.5616990098,69377.7946858958,68515.6605952515,75340.1624068838,65247.5753113471,76255.8136563923,71440.9552017024,70510.2735104762,69951.9814369657,68954.1282280894,67208.7748965804,70677.0332470251,69047.9726402529,66955.5295272283,67460.2367917977,70054.0777329579,70590.3281911777,69701.899340202,70289.2249559475,69618.9160187217,69291.390850757,70834.0078323386,70193.3014551627,69903.2164830662,67765.6588003638,70108.6967182077,67861.6650472145,69549.2162416262,69125.0202921639,71069.2871753216,69778.934613068,68069.4687871583
2017-07-05 11:00:00,69342.25,69161.6548795684,67377.8664442895,67835.9280831351,68040.7577314853,68152.0295437673,66468.3276124503,67730.3955168681,71803.0405593257,70923.2308283293,70090.7589018098,68906.6865282538,68388.83429658,68059.8463855839,69086.531231535,68379.6041160762,75372.2725257917,65153.1950775618,75965.0983429664,71150.2398882765,70219.5581970503,69661.2661235398,68650.0428121113,66918.0595831545,70386.3179335992,68744.6153126673,66664.8142138024,67169.5214783718,69763.362419532,70299.6128777518,69407.1023926963,69998.5096425216,69312.460869013,68998.1932831601,70543.2925189127,69902.5861417368,69609.9774210498,67722.1391997897,69817.9814047818,67570.9497337886,69248.1625922489,68819.2390362822,71101.3972942295,69480.4883815705,67942.7494588992,68577.9478152165
2017-07-06 11:00:00,69314,66843.3570941471,67301.4187329928,67425.6508234016,67595.620513088,65933.818262308,67195.8861667257,71268.5312091834,70388.721478187,69556.2495516675,68463.6839330178,68043.4384650741,67525.3370354416,68627.1455294261,67854.3249464377,74646.5891504952,64320.6986170246,75430.5889928241,70615.7305381342,69685.048846908,69122.7634909791,68210.105962525,66383.5502330122,69851.8085834569,68284.7296861399,66130.3048636601,66635.0121282295,69199.382997335,69765.1035276095,68862.9367712486,69458.421477203,68777.9515188707,68552.0218813927,70008.7831687704,69363.5953344137,69066.3583610217,66940.4341367956,69267.452906789,67036.4403836463,68713.6532421066,68372.1771781115,70375.713918933,68930.9050374541,67244.2441235901,68115.533461969,67839.2463400174
2017-07-07 11:00:00,70453,66960.7983696743,67017.972979077,67241.8912815258,65650.3725083922,66752.9946297305,70985.0854552676,70105.2757242712,69262.8411549121,68088.7314241957,67570.8791925219,67142.2050694858,68268.5761274769,67406.9901777675,74163.2655517095,63238.4566381812,75147.1432389083,70332.2847842184,69401.6030929922,68839.3177370633,67832.0877080532,66100.1044790964,69568.3628295411,67926.6602086092,65846.8591097443,66351.5663743137,68915.9372434192,69481.6577736937,68579.4910173328,69171.6412883516,68494.5057649549,68180.238179102,69725.3374148546,69074.8789267685,68782.9126071059,66559.9113402313,68984.0071528732,66656.9883828798,68430.2074881908,68001.2839322241,69892.3903201473,68647.4592835383,66912.44041281,67759.9927111584,67355.9227412317,68343.6997755103
2017-07-08 11:00:00,58291.25,55978.2438436646,56159.6505434761,54667.8179823825,55770.4401037208,60002.5309292579,59188.3597643513,58290.249271742,57033.7953486702,56424.4356517578,56035.4184530673,57200.1659072633,56329.6202331625,62915.5653320794,51556.3371422562,64164.5887128986,59395.7605619604,58443.0448135257,57860.7564934719,56777.4381851486,55117.5499530867,58606.3703483628,56862.9032845956,54864.3045837346,55369.011848304,57962.8527894642,58501.7587259819,57527.691075228,58192.4211972775,57457.9912981324,57114.3308218243,58754.2909260518,58097.5950544881,57809.467790982,55577.3568142216,58017.471774714,55674.4338568701,57363.0085105076,56956.7476967592,58879.5767642422,57679.9787515027,55929.8858868002,56588.3246665121,56259.3367555161,57286.569742402,57606.5927626285
2017-07-09 11:00:00,51126,51575.7327435121,50208.1322728273,51310.7543941656,55542.8452197027,54728.6740547961,53732.7354877223,52497.061987204,51869.9345236073,51518.5581341094,52654.6451122691,51799.6510459609,58961.43924164,47395.5716783231,59704.9030033434,54936.0748524052,53830.5635621868,53349.7820814268,52128.638956957,50657.8642435315,54042.0730164267,52317.7524755934,50404.6188741794,50909.3261387488,53401.0707839167,53983.3591039705,52998.3055885772,53637.909344933,52903.3228009524,52574.109639115,54294.6052164967,53557.7860651588,53220.2930419475,51117.6711046664,53503.167079909,51214.7481473149,52826.8840328469,52403.2175750404,54690.5640100778,53146.9070530733,51470.200177245,51964.7499422026,51982.3906114715,52740.4801977081,53068.0053656728,54146.6846388076
2017-07-10 11:00:00,69576.25,65438.3931386619,66535.2750005963,70773.1060855373,69958.9349206307,68962.9963535569,67633.478440875,67029.9119117955,66748.818999944,67804.3705049496,66930.2256997555,74095.2612413165,64106.9470573273,74935.163869178,70166.3357182397,69060.8244280214,68450.5539077821,67195.0108080371,65888.1251093661,69272.3338822613,67358.8998227915,65634.8797400139,66139.5870045834,68631.3316497513,69213.6199698051,68133.583666787,68868.1702107675,68057.1448986815,67727.3228530386,69524.8660823312,68788.0469309934,68377.1679189079,66353.2412357733,68733.4279457436,66435.3374289853,67970.7410635427,67548.013341428,69824.3860097543,68298.2662315074,66700.4610430796,67100.1953894419,67006.4546971884,67884.9059781037,68228.5664544118,69376.9455046422,68580.0429472614
2017-07-11 11:00:00,69302.25,68219.3202793562,72457.1513642972,71642.9801993906,70653.6982954515,69325.4816283505,68713.9571905554,68432.8642787039,69498.230950725,68614.2709785154,75710.5437210731,62756.7117349833,76619.2091479379,71850.3809969997,70745.8464987093,70142.3301046136,68888.9220278919,67572.170388126,70968.7890981879,69049.8521147152,67122.4384174218,67823.6322833433,70321.5348642408,70905.6464700282,69824.7424253608,70556.6969467083,69755.4556050712,69418.0293275344,71231.6283149569,70482.4113724042,70065.2948317476,68020.2637816343,70426.3085148931,68119.3827077452,69672.5566037932,69241.8909177726,71439.6684895109,69990.3404889803,68384.5063218395,68791.403482627,68630.4982646696,69570.6800594773,69919.5793074055,71071.0330386378,70266.6119746118,67318.9250187739
2017-07-12 11:00:00,70409.75,71668.983595721,71013.3027909909,70284.9021280726,68677.8520754628,68050.2321362055,67820.4674795296,68847.3292894886,67926.0000457967,75321.2798092353,62192.6728926735,76055.170305628,71240.3118509381,70180.8308644714,69497.1743553579,68227.3646403171,67008.1315458161,70522.6440221444,68324.883185582,66558.3995751119,67259.5934410334,69700.0493837114,70333.6264062551,69177.1513351314,69908.0533674434,69090.7474999927,68753.484877325,70644.8725187812,69853.4343821936,69418.2726679574,67734.6566010331,69751.3380862013,67555.3438654353,69004.9124145537,68485.8132724053,71029.5525133446,69348.5728908618,67655.2814370463,68149.9183482455,68189.2900386098,68924.3769413996,69253.590103237,70496.9519410922,69570.5603442321,66754.886176464,69988.1766472175
2017-07-13 11:00:00,68191,71227.6987870216,70169.1945924829,68748.8297221242,68149.9178019479,67807.8544156132,68921.5790444987,67924.2927154094,75164.9873607943,62180.059828757,76042.5572417115,71656.3705318046,70328.9945638019,69565.6781983872,68338.1979550588,66995.5184818996,70484.3388771757,68508.5960911208,66545.7865111954,67246.9803771169,69744.8829580145,70392.1371919615,69248.0905191344,69980.0450404819,69178.8036988448,68841.377421308,70731.1861739609,69905.7594661779,69488.6429255212,67443.6118754079,69849.6566086667,67542.7308015188,69095.9046975668,68675.778408962,71042.2991727988,69413.6885827539,67642.6683731298,68230.7115350095,68098.7690542019,68994.0281532509,69342.9274011791,70632.2594548648,69689.9600683854,66742.2731125475,70077.0463892251,68048.1790323742
2017-07-14 12:00:00,68135.25,69218.2926917532,67638.1278500756,67039.2159298993,66697.1525435645,67810.8771724501,66813.5908433608,73906.7338042838,61069.3579567084,74931.8553696629,70545.6686597559,69281.435319913,68454.9763263386,67227.4960830102,65884.816609851,69521.5575828162,67397.8942190722,65435.0846391468,66136.2785050683,68738.9547366181,69373.6370051271,68137.3886470858,68966.3445171765,68068.1018267962,67730.6755492594,69889.9878550258,68869.3431684333,68377.9410534726,66332.9100033593,68795.0575941292,66432.0289294702,67985.2028255182,67565.0765369134,70116.996914973,68302.9867107053,66531.9665010812,67104.049704352,66832.8815015484,67883.3262812023,68232.2255291305,69620.4843019123,68579.2581963368,65649.5359884303,69058.4927204343,66937.4771603256,68634.1810859658
2017-07-15 11:00:00,56225.25,56163.4978290447,55536.8719841373,55178.7710491097,56316.1485609876,55370.2994401109,62568.8396015064,49502.1802364937,63364.6776494482,58978.4909395412,57714.2575996982,57009.5567275316,55830.7164988575,54317.6388896363,57960.291160816,55997.8988166987,53867.9069189321,54569.1007848536,57227.8798739145,57806.4592849124,56658.080234682,57491.3150002196,56563.0974470572,56243.6994522354,58322.8101348111,57399.1667969618,56880.0676880523,54765.7322831446,57302.1654482186,54864.8512092555,56500.9241065815,56070.9501298609,58549.8191947583,56806.6816991781,54964.7887808665,55660.3183627955,55627.0567571499,56418.0251053035,56727.7800117776,58053.3065816976,57060.8454300215,54064.3935202842,57651.1149715385,55472.0382096846,57162.9417260138,55129.9748233498
2017-07-16 11:00:00,51167.5,50751.8171848343,50393.7162498067,51529.3649590709,50585.2446408079,57867.4324904025,44816.9444966436,58579.6228501452,54193.4361402382,52929.2028003952,52215.3922183428,51045.6616995545,49532.5840903333,53258.8840497121,51212.8440173957,49082.8521196291,49784.0459855506,52442.8250746115,53021.4044856094,51862.6870994277,52706.2602009166,51776.1793867472,51448.8294859168,53537.7553355081,52614.1119976588,52079.9388947752,49980.6774838416,52517.1106489156,50079.7964099525,51701.6038796487,51285.8953305579,53764.7643954553,52011.9706285697,50179.7339815635,50875.2635634925,50787.387033999,51615.2000445099,51926.9853761918,53268.2517823946,52271.7973483002,49279.3387209812,52866.0601722355,50686.9834103816,52377.8869267108,50344.9200240468,51406.7806381313
2017-07-17 11:00:00,68300,66150.9995715019,67286.4497941672,66514.8687769221,73886.4204529266,60474.210272287,74336.7076852415,69950.5209753345,68749.8680507695,68071.435153688,66825.3633460323,65289.6689254296,69277.8720122362,66969.928852492,64839.9369547254,65541.1308206469,68322.9128701235,68778.4893207057,67619.771934524,68463.3450360129,67573.4429692585,67205.9143210131,69294.8401706044,68371.1968327551,67837.0237298715,66029.9088357176,68274.1954840119,65836.8812450488,67458.688714745,67042.9801656542,69763.7322649311,67769.055463666,66308.0817693447,66660.683480103,66820.2021463342,67372.2848796062,67684.0702112881,69025.3366174909,68197.5764857692,65036.4235560775,68623.1450073319,66595.5267434874,68134.9717618071,66102.2509625645,67425.7686006554,66524.8619785395
2017-07-18 11:00:00,68761.25,68867.1619415826,67959.7968376227,75019.4270994149,62053.1936170887,75915.6910300432,71529.5043201363,70265.2709802933,69560.5701081266,68423.3726008385,66868.6522702313,70505.3932431964,68568.3026067257,66418.9202995271,67120.1141654486,69785.893494866,70357.4726655074,69209.093615277,70042.3283808146,69114.1108276522,68794.7128328304,70873.8235154061,69950.1801775568,69431.0810686473,67316.7456637396,69863.0104789987,67415.8645898505,69051.9374871765,68628.0633095096,71100.8325753533,69357.6950797731,67515.8021614615,68250.9014408463,67969.8167055174,68969.0384858985,69278.7933923726,70604.3199622926,69611.8588106166,66615.4069008792,70202.1283521336,68038.9171455788,69722.7903969984,67681.2343073662,68720.3963696211,68113.6186125167,67729.9829163036
2017-07-19 11:00:00,70272,67925.9694562711,75232.5960742951,62019.3662357371,75881.8636486916,71495.6769387847,70231.4435989417,69526.742726775,68389.5452194869,66834.8248888797,70661.9021589951,68534.4752253741,66385.0929181755,67086.286784097,69752.0661135144,70323.6452841558,69080.2834463006,70008.500999463,69018.1101058249,68751.0702844632,70839.9961340545,69916.3527962052,69397.2536872957,67363.2595675553,69829.1830976471,67382.0372084989,68935.2111045469,68594.235928158,71109.9078862995,69323.8676984215,67481.9747801099,68217.0740594947,68182.9856803975,68831.6057576173,69175.2662339254,70570.492580941,69578.031429265,66581.5795195276,70168.300970782,68005.0897642272,69688.9630156468,67647.4069260146,68801.1486315628,68079.7912311651,67755.291608517,69244.966011021
2017-07-20 11:00:00,69689,75036.646499465,61887.0403720797,75749.5377850342,71363.3510751272,70103.7395735359,69396.9406117081,68257.2193558295,66702.4990252223,70428.0980587746,68402.1493617167,66252.7670545181,66953.9609204396,69624.8929786717,70191.3194204984,68955.0710624571,69884.1956688135,68901.0604838349,68618.7444208058,70707.6702703971,69811.2232908015,69272.6587417099,67150.5924187306,69716.3000990033,67249.7113448415,68837.1579200193,68461.9100645006,70934.6793303443,69195.6234688439,67349.6489164525,68084.7481958373,67919.7338158965,68699.2798939599,69049.9079445018,70438.1667172836,69451.8635013371,66449.2536558702,70040.2009547656,67793.6435926137,69561.2959991478,67515.0810623572,68610.8230951133,67947.4653675077,67563.8296712946,69120.6691260766,68161.6432889234
2017-07-21 11:00:00,67595.75,61456.4135205117,75318.9109334662,72193.369604704,69760.6925689304,68966.3137601401,67826.5925042615,66271.8721736543,70034.4657899516,67971.5225101487,65822.1402029501,66523.3340688716,69285.6732474353,69908.6131466194,68524.4442108891,69609.5741031976,68470.4336322669,68188.1175692378,70504.0524787763,69453.5688172455,68842.0318901419,66719.9655671626,69380.5964392335,66819.0844932735,68406.5310684513,68031.2832129326,71217.3523423464,68764.9966172759,66919.0220648845,67654.1213442693,67231.3425057845,68268.6530423919,68619.2810929338,70277.0434188291,69026.2166712558,66018.6268043022,69673.1127219679,67363.0167410457,69135.0925470239,67084.4542107892,68123.6162730441,67516.8385159397,67133.2028197266,68690.0422745086,67451.1898753006,69195.7537057623
2017-07-22 11:00:00,57203.5,63332.1742557452,60206.632926983,57753.393846378,56977.0533338286,55656.1500506067,54031.8901265812,58154.8736164092,55820.829916536,49469.6768427906,54285.1354959333,57279.4937047007,57920.7258727475,56468.4207128785,57618.6115778355,56385.5217116005,56130.9944353417,58517.3158010553,57458.8116065166,56847.5642943493,54536.5973911506,57366.6634032588,54733.2288894416,56273.7624410326,55965.3954229957,59337.760168804,56774.1783054751,54832.3478155525,55530.1018382187,55253.5220608306,56194.1795640886,56530.5940533542,58290.3067411081,57034.4999720481,53835.4035252291,57681.7542059952,55244.6058280635,57143.9324698588,54932.2853871635,56038.4467361579,55455.4003712808,55097.7175330682,56695.2766180746,55504.8180679433,57207.5294493827,56625.576840979
2017-07-23 11:00:00,49922.25,59099.7991637133,53737.4995165811,52807.1049015029,51588.4548245041,49799.5150345493,56058.0274216566,51733.0203309638,45237.3017507588,50052.7604039014,55098.4634758152,53788.4280959627,52305.3324411362,53449.3791139633,52236.0456208466,51961.8044720567,54736.356628208,53386.2364858036,52747.2019903872,50304.2222991187,53226.4365144847,50500.8537974097,52153.1466195686,51806.071644126,58346.0479572715,52622.920120389,50599.9727235206,51423.7749585748,51221.3062795823,52041.3873490007,52400.1693231809,54284.9407090234,52915.980777271,49603.0284331972,53521.0187543461,51143.9049712928,52975.1543573508,50699.9102951316,51936.7009625378,51297.7267461868,50914.0910499737,52545.884847523,51464.2618542787,53047.1186126688,52470.9305047557,50865.3424410363
2017-07-24 11:00:00,67453.25,70295.8168552327,67792.2759310136,66409.4222129055,64620.4824229507,72745.6654799379,66553.9877193652,60058.2691391602,64861.053355577,68149.1792105185,70620.7491393805,67126.2998295376,68341.9861427475,67278.510769405,66782.7718604581,71799.7925220822,68270.3465023648,67628.0722899043,65560.746518401,68207.203874205,65302.4010765604,66974.11400797,66627.0390325274,73920.7665521147,67568.1693787886,65556.5766881635,66244.7423469762,66288.3466276833,66862.3547374021,67291.8978931571,69534.5798422077,67979.3104149966,64423.9958215986,68509.318169117,66113.0538433891,67868.0860010702,65515.8786201268,67116.2144040834,66118.6941345882,65935.7838395945,67443.8875087904,66531.3022023797,67955.2556996283,67366.8522359244,65658.1169143731,67221.1367115823
2017-07-25 11:00:00,68843.75,69501.0811165991,68278.3374996441,66578.6871631497,73869.6947896977,68338.098202428,61763.2285100071,66830.149058367,69912.1632450519,72335.4815484367,68929.6248098565,70214.2775399639,68837.4726069058,68575.4680318873,72881.5324915542,70046.9455135944,69878.9148603466,67026.780556658,69975.3058732116,67125.8994827689,68777.2486217623,68430.4312625395,75625.7259229616,69333.0316607512,67225.8370543799,68133.4074937569,67757.4386061899,68713.3460579467,69076.128144101,71239.5392130546,69573.045371917,66364.2744696995,70314.354855211,67755.2191494987,69660.2150704752,67391.2692002846,68558.7090477881,67960.9363337647,67538.1574952799,69273.1287496355,68088.8793024393,69752.363273733,69154.1502342304,67440.017809222,69001.5565374788,66128.9551924455
2017-07-26 11:00:00,69313.25,68340.0880140676,66640.4376775732,74171.9426811844,68399.8487168515,61824.9790244306,66891.8995727905,69965.9325380122,72584.5241044515,69058.6077784275,70262.1506387251,68987.8465968527,68637.2185463108,73331.1771850429,70104.1578669079,69973.8049098505,67219.3498138565,70024.6464504684,67187.6499971924,68838.9991361858,68492.181776963,75687.4764373852,69499.2346514987,67287.5875688034,68195.1580081804,67805.8162890681,68775.0965723702,69210.5973940608,71301.2897274782,69627.6509963665,66426.024984123,70376.1053696345,67816.9696639222,69715.308921764,67453.0197147081,68701.319386199,68022.6868481882,67599.9080097034,69389.8021536881,68114.2846194303,69813.1369962285,69332.3555154685,67501.7683236455,69133.5621211948,66190.705706869,68899.2231213293
2017-07-27 11:00:00,68780.25,66231.1624288684,73197.178665717,67930.8127653628,61415.7037757257,66482.6243240857,69556.6572893074,71885.7399790031,68654.0318031975,69852.8753900202,68582.1000755752,68229.6721002197,72286.0739712169,69694.8826182031,69189.0018744446,66679.2558223767,69615.3712017636,66778.3747484876,68444.8458190174,68011.5915558093,75278.2011886803,69089.9594027939,66878.3123200986,67785.8827594756,67332.2681298722,68379.8404000502,68806.6254999491,70892.0144787733,69218.3757476617,66016.7497354182,69966.8301209297,67407.6944152174,69306.0336730592,67043.7444660033,68177.2180992208,67613.4115994834,67190.6327609986,68980.5269049832,67613.1556983394,69403.8617475237,68923.0802667637,67092.4930749407,68728.6034098197,65781.4304581642,68495.7253494226,68157.2229914675
2017-07-28 11:00:00,67501.75,72125.3972993352,67490.4622196203,61120.2832358705,65935.7418890131,69261.2367494521,71982.7799718443,68366.3533450317,69557.4548501649,68293.2720665614,67867.834104578,71857.2393200628,69399.4620783478,69050.1678196393,66187.2037842304,69319.9506619083,66383.8352825214,68088.1676964981,67647.9823978773,74982.780648825,68794.5388629386,66482.9542086323,67317.9910596281,66895.2122211433,67946.5775248794,68511.2049600938,70596.593938918,68922.9552078064,65721.3291955629,69671.4095810744,67036.8475900169,69010.6131332039,66582.8917802433,67739.5240046334,67182.9458715658,66797.0725350854,68685.106365128,67145.0376308711,69108.4412076684,68627.6597269084,66748.323926148,68436.2305425588,65486.0099183089,68156.7837539871,67797.8212350361,68207.1637678497
2017-07-29 11:00:00,56917.5,55633.4601236377,49263.6100000647,54079.0686532074,57463.2774261026,59249.003432686,56579.5573067531,57814.7363452687,56509.680109226,56005.1292158065,60000.5660842571,57700.7816143592,57066.2819720007,54330.5305484247,57542.7888425421,54527.1620467157,56231.4944606924,55778.7189897018,63126.1074130193,56998.2635086912,54626.2809728266,55461.3178238224,55038.5389853376,56089.9042890737,56770.9864911027,58739.9207031123,57153.9398973982,53864.6559597572,58084.2398983822,55180.1743542112,57251.7679718627,54726.2185444376,56006.0826385391,55326.2726357601,54940.3992992797,56937.8656271329,55347.7802618751,57404.5635136464,56828.4331293222,54891.6506903423,56654.5317242881,53629.3366825032,56350.490532044,55933.596467758,56436.5988307556,56300.1105181814
2017-07-30 11:00:00,51341,45027.1121495528,49842.5708026954,54437.8758747519,54074.7511078174,52361.6826796091,53578.2384947567,52364.3242867837,51774.6630182603,55764.0682337451,53464.2837638472,52829.7841214887,50094.0326979127,53306.2909920301,50290.6641962037,52005.6232957757,51554.8113115595,58889.6095625073,52761.7656581792,50389.7831223146,51396.9622731257,51090.9269721308,51876.7050594068,52537.0123891812,54503.4228526003,52930.4004623694,49628.1581092452,53847.7420478702,51019.1027890444,53015.2701213507,50489.7206939256,52150.5678403882,51224.8199733104,50802.0411348256,52701.3677766209,51493.1081305076,53168.0656631344,52596.9153002969,50655.1528398303,52434.8658976713,49392.8388319912,52116.9552558266,51704.6501487184,52210.9528540304,52070.7180374057,50703.9014487677
2017-07-31 11:00:00,67084,65161.283668,69224.35641494,70757.6324827166,67819.8630474203,69401.8208439114,68050.934408419,67237.7757074731,72445.492840222,68997.409322602,68362.9096802435,66281.1261268227,68839.4165507849,65627.1582566675,67409.8306181616,66930.0878318805,74422.7351212621,68294.891216934,65876.116262956,66769.2803345158,66696.8791974114,67307.7885770151,68205.3715758273,70036.5484113551,68604.3343618079,64925.964390746,69380.867606625,67048.7455553151,68548.3956801055,65922.9086810694,67824.5017398267,66639.4063370451,66237.3475321643,68234.4933353757,67018.4504852156,68701.1912218892,68130.0408590517,66028.5865120843,67967.9914564261,63361.6586989097,67603.8435961605,67179.4784770705,67650.0808145814,67538.7488545305,66191.0927028176,67894.8082383639
2017-08-01 11:00:00,68247,70077.2926220234,72114.128400093,69039.3309280736,70330.8319341648,69087.1032542848,68457.2435881265,73143.7611288948,70216.8772032553,69582.3775608968,66972.5324048795,70058.8844314382,66595.1642421035,68629.2984988149,68161.5012132673,75642.2030019154,69514.3590975873,66850.5613793898,68011.0925820682,67761.3161726258,68527.2564576684,69289.6058285893,71256.0162920084,69670.0354862943,66145.4322713993,70600.3354872783,67699.882281211,69767.8635607588,67075.0134661987,68873.3468078893,67890.2660688405,67457.7357149997,69453.961216029,68067.2955532782,69920.6591025425,69349.508739705,67154.4129133318,69187.4593370794,64059.9269875825,68823.3114768138,68398.9463577238,68869.5486952347,68758.2167351838,67412.2176284087,69114.2761190172,67912.7159084245
2017-08-02 11:00:00,67751,72241.854291491,69213.7563447137,70430.3121598613,69232.1220053455,68626.7366833649,73534.581205446,70316.3574289518,69769.5157119908,66982.52988633,70158.3646571347,66694.6444678,68857.6969608802,68406.8849766642,75741.6832276119,69681.8577865933,66950.0416050863,68300.4460550648,67830.7632602253,68728.7787245114,69448.9889654015,71355.4965177049,69867.3437864553,66244.9124970958,70699.8157129748,67890.1606364984,70020.139328239,67174.4936918952,69027.5364041926,68146.560053857,67557.2159406962,69613.8393232838,68228.1224708372,70078.8532406952,69553.4414417255,67253.8931390283,69389.0860542858,64450.7470641337,68969.0289209312,68556.723813823,69063.026519135,68922.7917025104,67511.6978541052,69286.939562776,68000.1728756756,67704.5510453402
